,orig_gene,proc_gene
17647,zbtb43,zbtb43
17648,zbtb46,zbtb46
17649,zgc:100997,zgc100997
17650,zgc:103755,zgc103755
17651,zgc:112001,zgc112001
17652,zgc:112977,zgc112977
17653,zgc:113274,zgc113274
17654,zgc:123103,zgc123103
17655,zgc:123238,zgc123238
17656,zgc:136872,zgc136872
17657,zgc:152652,zgc152652
17658,zgc:153119,zgc153119
17659,zgc:153615,zgc153615
17660,zgc:158404,zgc158404
17661,zgc:158659,zgc158659
17662,zgc:162971,zgc162971
17663,zgc:171601,zgc171601
17664,zgc:172302,zgc172302
17665,zgc:172323,zgc172323
17666,zgc:173581,zgc173581
17667,zgc:173615,zgc173615
17668,zgc:195356,zgc195356
17669,zgc:92658,zgc92658
17670,zmp:0000000634,zmp0000000634
17671,zmp:0000001267,zmp0000001267
17672,znf1003,znf1003
17673,znf1010,znf1010
17674,znf1043,znf1043
17675,znf1093,znf1093
17676,znf1096,znf1096
17677,znf1109,znf1109
17678,znf1110,znf1110
17679,znf1111,znf1111
17680,znf1137,znf1137
17681,znf1144,znf1144
17682,znf1145,znf1145
17683,znf1158,znf1158
17684,znf513b,znf513b
17685,zp3d.1,zp3d.1
17686,AL831745.1,AL831745.1
17687,AL928657.1,AL928657.1
17688,AL929536.6,AL929536.6
17689,AL935295.1,AL935295.1
17690,AL954741.2,AL954741.2
17691,AMDHD1,AMDHD1
17692,B3GNT3,B3GNT3
17693,BX005043.1,BX005043.1
17694,BX005129.4,BX005129.4
17695,BX119915.2,BX119915.2
17696,BX119963.1,BX119963.1
17697,BX248331.2,BX248331.2
17698,BX276101.2,BX276101.2
17699,BX294160.1,BX294160.1
17700,BX322555.3,BX322555.3
17701,BX322574.1,BX322574.1
17702,BX322665.2,BX322665.2
17703,BX323590.3,BX323590.3
17704,BX323861.3,BX323861.3
17705,BX324213.1,BX324213.1
17706,BX465228.1,BX465228.1
17707,BX510992.1,BX510992.1
17708,BX511018.2,BX511018.2
17709,BX537120.2,BX537120.2
17710,BX544876.1,BX544876.1
17711,BX572103.1,BX572103.1
17712,BX649448.3,BX649448.3
17713,BX649490.2,BX649490.2
17714,BX649521.1,BX649521.1
17715,BX664716.1,BX664716.1
17716,BX682550.1,BX682550.1
17717,BX908780.1,BX908780.1
17718,BX908797.1,BX908797.1
17719,BX927394.1,BX927394.1
17720,BX957322.3,BX957322.3
17721,C11orf96,C11orf96
17722,CABZ01031870.1,CABZ01031870.1
17723,CABZ01043952.1,CABZ01043952.1
17724,CABZ01044156.1,CABZ01044156.1
17725,CABZ01046949.1,CABZ01046949.1
17726,CABZ01068358.1,CABZ01068358.1
17727,CABZ01069162.1,CABZ01069162.1
17728,CABZ01070852.1,CABZ01070852.1
17729,CABZ01071939.1,CABZ01071939.1
17730,CABZ01079192.1,CABZ01079192.1
17731,CABZ01081730.1,CABZ01081730.1
17732,CABZ01083448.1,CABZ01083448.1
17733,CABZ01084131.1,CABZ01084131.1
17734,CABZ01088906.1,CABZ01088906.1
17735,CABZ01092781.1,CABZ01092781.1
17736,CABZ01117603.1,CABZ01117603.1
17737,CABZ01118678.1,CABZ01118678.1
17738,CR318588.1,CR318588.1
17739,CR339041.3,CR339041.3
17740,CR377210.1,CR377210.1
17741,CR381686.3,CR381686.3
17742,CR385053.1,CR385053.1
17743,CR385078.1,CR385078.1
17744,CR388095.1,CR388095.1
17745,CR388168.2,CR388168.2
17746,CR388207.1,CR388207.1
17747,CR392012.2,CR392012.2
17748,CR788316.1,CR788316.1
17749,CR790366.1,CR790366.1
17750,CR848025.1,CR848025.1
17751,CR848791.1,CR848791.1
17752,CR936977.2,CR936977.2
17753,CR974456.1,CR974456.1
17754,CT033796.2,CT033796.2
17755,CU468826.3,CU468826.3
17756,CU571163.1,CU571163.1
17757,CU655961.3,CU655961.3
17758,CU694532.1,CU694532.1
17759,CU694808.1,CU694808.1
17760,CU855895.2,CU855895.2
17761,CU855936.2,CU855936.2
17762,CU929145.3,CU929145.3
17763,CU929391.3,CU929391.3
17764,FO834825.1,FO834825.1
17765,FO905027.1,FO905027.1
17766,FO907089.1,FO907089.1
17767,FP102169.1,FP102169.1
17768,FP102170.1,FP102170.1
17769,FQ377918.1,FQ377918.1
17770,GPR151,GPR151
17771,HTRA3,HTRA3
17772,KRT18,KRT18
17773,LO017829.1,LO017829.1
17774,LO017850.1,LO017850.1
17775,LO018102.1,LO018102.1
17776,LO018333.1,LO018333.1
17777,LO018629.1,LO018629.1
17778,NC-002333.19,NC-002333.19
17779,NEK3,NEK3
17780,NINJ1,NINJ1
17781,PLCB1,PLCB1
17782,SBSPON,SBSPON
17783,SORCS3,SORCS3
17784,aadac,aadac
17785,abcf2b,abcf2b
17786,actl6b,actl6b
17787,adad1,adad1
17788,adamts15b,adamts15b
17789,adgrb1b,adgrb1b
17790,adgrd1,adgrd1
17791,adss,adss
17792,aifm3,aifm3
17793,ajap1,ajap1
17794,akap7,akap7
17795,alp3,alp3
17796,ampd3a,ampd3a
17797,ankdd1b,ankdd1b
17798,ankrd27,ankrd27
17799,ankrd33aa,ankrd33aa
17800,ano1,ano1
17801,ano6,ano6
17802,apom,apom
17803,arfgef3,arfgef3
17804,arhgap44,arhgap44
17805,arhgef3,arhgef3
17806,arl14,arl14
17807,arsh,arsh
17808,asah2,asah2
17809,asphd1,asphd1
17810,asz1,asz1
17811,atmin,atmin
17812,b3galt1a,b3galt1a
17813,bcan,bcan
17814,bcl2b,bcl2b
17815,bhlhe23,bhlhe23
17816,bsx,bsx
17817,btr07,btr07
17818,c6ast1,c6ast1
17819,cables1,cables1
17820,cabp2a,cabp2a
17821,cacna1fb,cacna1fb
17822,cacnb2b,cacnb2b
17823,cadpsa,cadpsa
17824,camkk1a,camkk1a
17825,camsap3,camsap3
17826,capga,capga
17827,cbln13,cbln13
17828,cbln17,cbln17
17829,ccdc136b,ccdc136b
17830,ccdc175,ccdc175
17831,ccl25a,ccl25a
17832,ccr12b.2,ccr12b.2
17833,ccser1,ccser1
17834,cd79a,cd79a
17835,cdca9,cdca9
17836,cdh7b,cdh7b
17837,cdip1,cdip1
17838,cdx1b,cdx1b
17839,cep170b,cep170b
17840,cept1a,cept1a
17841,cers1,cers1
17842,chrna6,chrna6
17843,cidec,cidec
17844,ckmt2a,ckmt2a
17845,clic5b,clic5b
17846,cnga2,cnga2
17847,cnga3b,cnga3b
17848,cngb3.1,cngb3.1
17849,cngb3.2,cngb3.2
17850,col17a1a,col17a1a
17851,col21a1,col21a1
17852,crmp1,crmp1
17853,crygm2d20,crygm2d20
17854,cts12,cts12
17855,cx52.6,cx52.6
17856,cyb5d2,cyb5d2
17857,cyp11a2,cyp11a2
17858,cyr61l1,cyr61l1
17859,dao.3,dao.3
17860,dapk3,dapk3
17861,def6c,def6c
17862,dennd1a,dennd1a
17863,dgat1a,dgat1a
17864,dmbx1b,dmbx1b
17865,dnai2a,dnai2a
17866,dre-mir-124-5,dre-mir-124-5
17867,dre-mir-29b-1,dre-mir-29b-1
17868,dre-mir-30b,dre-mir-30b
17869,dthd1,dthd1
17870,egln1a,egln1a
17871,eif4e1b,eif4e1b
17872,eogt,eogt
17873,ern2,ern2
17874,esr2a,esr2a
17875,esrra,esrra
17876,faah2b,faah2b
17877,fam171a1,fam171a1
17878,faxca,faxca
17879,fbxl13,fbxl13
17880,fbxo36a,fbxo36a
17881,fdft1,fdft1
17882,fer1l6,fer1l6
17883,fgf11b,fgf11b
17884,fgfbp1b,fgfbp1b
17885,fmn1,fmn1
17886,fndc7b,fndc7b
17887,foxg1c,foxg1c
17888,ftr60,ftr60
17889,fyba,fyba
17890,gabrr3b,gabrr3b
17891,gcgb,gcgb
17892,gcgra,gcgra
17893,gfpt2,gfpt2
17894,gfral,gfral
17895,gltpa,gltpa
17896,gnb5a,gnb5a
17897,gnb5b,gnb5b
17898,gpc1a,gpc1a
17899,gpib,gpib
17900,gpnmb,gpnmb
17901,gpr137bb,gpr137bb
17902,gpr78a,gpr78a
17903,grifin,grifin
17904,grik4,grik4
17905,grin2aa,grin2aa
17906,grin2ab,grin2ab
17907,grm5a,grm5a
17908,grm8b,grm8b
17909,gsg1l,gsg1l
17910,guca1c,guca1c
17911,gypc,gypc
17912,hcar1-4,hcar1-4
17913,hecw1b,hecw1b
17914,hist1h2ba,hist1h2ba
17915,hook2,hook2
17916,hoxc6a,hoxc6a
17917,iffo1a,iffo1a
17918,il17c,il17c
17919,impg1b,impg1b
17920,iqch,iqch
17921,iqsec3b,iqsec3b
17922,ism2a,ism2a
17923,itfg1,itfg1
17924,itgb3a,itgb3a
17925,itln2,itln2
17926,itpr2,itpr2
17927,kalrna,kalrna
17928,kazna,kazna
17929,kcnj1a.1,kcnj1a.1
17930,kcnk10b,kcnk10b
17931,kcnk17,kcnk17
17932,kctd4,kctd4
17933,kdf1b,kdf1b
17934,kdr,kdr
17935,kif26bb,kif26bb
17936,kif3ca,kif3ca
17937,klc3,klc3
17938,klf6b,klf6b
17939,l1cama,l1cama
17940,larp6b,larp6b
17941,ldlrap1b,ldlrap1b
17942,lhfpl3,lhfpl3
17943,lipcb,lipcb
17944,loxhd1a,loxhd1a
17945,lrrc74b,lrrc74b
17946,lrtm2b,lrtm2b
17947,magixb,magixb
17948,malt3,malt3
17949,map4k3b,map4k3b
17950,mapk8ip2,mapk8ip2
17951,mc5ra,mc5ra
17952,mdga1,mdga1
17953,med17,med17
17954,mfap5,mfap5
17955,mfsd2b,mfsd2b
17956,mgat3b,mgat3b
17957,mmp28,mmp28
17958,ms4a17a.3,ms4a17a.3
17959,msh5,msh5
17960,mstnb,mstnb
17961,mthfd2l,mthfd2l
17962,mybpc1,mybpc1
17963,myha,myha
17964,mylk4a,mylk4a
17965,nabp1b,nabp1b
17966,necab1,necab1
17967,neurl4,neurl4
17968,nkx1.2lb,nkx1.2lb
17969,nmnat2,nmnat2
17970,nmu,nmu
17971,nod1,nod1
17972,npbwr2a,npbwr2a
17973,npffl,npffl
17974,nphs2,nphs2
17975,nt5dc1,nt5dc1
17976,oprd1a,oprd1a
17977,or111-11,or111-11
17978,pacsin1a,pacsin1a
17979,pafah1b2,pafah1b2
17980,parapinopsinb,parapinopsinb
17981,pax3b,pax3b
17982,pcbp3,pcbp3
17983,pcdh1g1,pcdh1g1
17984,pctp,pctp
17985,pde5aa,pde5aa
17986,pdzd7a,pdzd7a
17987,pea15,pea15
17988,pex6,pex6
17989,pfkma,pfkma
17990,pigrl2.3,pigrl2.3
17991,pla2g4aa,pla2g4aa
17992,plac8l1,plac8l1
17993,plek2,plek2
17994,plxnd1,plxnd1
17995,pmt,pmt
17996,pnx,pnx
17997,poc1a,poc1a
17998,ppp1r16a,ppp1r16a
17999,ppp1r42,ppp1r42
18000,prlrb,prlrb
18001,prss60.2,prss60.2
18002,pstpip1a,pstpip1a
18003,ptchd4,ptchd4
18004,ptges,ptges
18005,ptx3b,ptx3b
18006,pyyb,pyyb
18007,rab11al,rab11al
18008,rab11fip1b,rab11fip1b
18009,rab27b,rab27b
18010,rag1,rag1
18011,rapgef3,rapgef3
18012,rargb,rargb
18013,rasa4,rasa4
18014,rdh1,rdh1
18015,rell2,rell2
18016,rergla,rergla
18017,retreg1,retreg1
18018,rin1a,rin1a
18019,rnf207b,rnf207b
18020,rxfp3.3a1,rxfp3.3a1
18021,rxfp3.3a3,rxfp3.3a3
18022,scn12aa,scn12aa
18023,serpini1,serpini1
18024,sgsm1a,sgsm1a
18025,sh2b3,sh2b3
18026,sh2d1aa,sh2d1aa
18027,sh2d4ba,sh2d4ba
18028,shank1,shank1
18029,shank2,shank2
18030,shisa2b,shisa2b
18031,si:cabz01071912.2,sicabz01071912.2
18032,si:ch1073-390k14.1,sich1073390k14.1
18033,si:ch211-120e1.7,sich211120e1.7
18034,si:ch211-121j5.4,sich211121j5.4
18035,si:ch211-145h19.5,sich211145h19.5
18036,si:ch211-147k9.8,sich211147k9.8
18037,si:ch211-160f23.7,sich211160f23.7
18038,si:ch211-161h7.5,sich211161h7.5
18039,si:ch211-167j9.4,sich211167j9.4
18040,si:ch211-168d23.3,sich211168d23.3
18041,si:ch211-176g6.1,sich211176g6.1
18042,si:ch211-191o15.6,sich211191o15.6
18043,si:ch211-197l9.2,sich211197l9.2
18044,si:ch211-214p16.3,sich211214p16.3
18045,si:ch211-235o23.1,sich211235o23.1
18046,si:ch211-236d3.4,sich211236d3.4
18047,si:ch211-244a23.1,sich211244a23.1
18048,si:ch211-251j10.3,sich211251j10.3
18049,si:ch211-269e2.1,sich211269e2.1
18050,si:ch211-274f20.2,sich211274f20.2
18051,si:ch211-277c7.6,sich211277c7.6
18052,si:ch211-278p9.3,sich211278p9.3
18053,si:ch211-27e6.1,sich21127e6.1
18054,si:ch211-283g2.3,sich211283g2.3
18055,si:ch211-285j22.3,sich211285j22.3
18056,si:ch211-28p3.3,sich21128p3.3
18057,si:ch211-33e4.2,sich21133e4.2
18058,si:ch211-74m13.3,sich21174m13.3
18059,si:ch211-81a5.5,sich21181a5.5
18060,si:ch211-93e11.8,sich21193e11.8
18061,si:ch73-111m19.2,sich73111m19.2
18062,si:ch73-196l6.5,sich73196l6.5
18063,si:ch73-21k16.1,sich7321k16.1
18064,si:ch73-223f5.2,sich73223f5.2
18065,si:ch73-226l13.2,sich73226l13.2
18066,si:ch73-23l24.1,sich7323l24.1
18067,si:ch73-256j6.2,sich73256j6.2
18068,si:ch73-290k24.6,sich73290k24.6
18069,si:ch73-299h12.9,sich73299h12.9
18070,si:ch73-335l21.2,sich73335l21.2
18071,si:ch73-59c19.1,sich7359c19.1
18072,si:dkey-109j17.5,sidkey109j17.5
18073,si:dkey-13p1.3,sidkey13p1.3
18074,si:dkey-13p1.4,sidkey13p1.4
18075,si:dkey-14o6.2,sidkey14o6.2
18076,si:dkey-156m2.3,sidkey156m2.3
18077,si:dkey-161j23.6,sidkey161j23.6
18078,si:dkey-16j16.4,sidkey16j16.4
18079,si:dkey-16p6.2,sidkey16p6.2
18080,si:dkey-172k15.6,sidkey172k15.6
18081,si:dkey-178o16.4,sidkey178o16.4
18082,si:dkey-191g9.5,sidkey191g9.5
18083,si:dkey-199m13.5,sidkey199m13.5
18084,si:dkey-19b23.15,sidkey19b23.15
18085,si:dkey-1b17.6,sidkey1b17.6
18086,si:dkey-1f1.3,sidkey1f1.3
18087,si:dkey-216e24.3,sidkey216e24.3
18088,si:dkey-248e17.5,sidkey248e17.5
18089,si:dkey-250k10.1,sidkey250k10.1
18090,si:dkey-264f17.2,sidkey264f17.2
18091,si:dkey-265e15.2,sidkey265e15.2
18092,si:dkey-283b1.7,sidkey283b1.7
18093,si:dkey-29p10.4,sidkey29p10.4
18094,si:dkey-37m8.11,sidkey37m8.11
18095,si:dkey-57k2.6,sidkey57k2.6
18096,si:dkey-58f10.4,sidkey58f10.4
18097,si:dkey-66a8.7,sidkey66a8.7
18098,si:dkey-78a14.4,sidkey78a14.4
18099,si:dkey-88j15.3,sidkey88j15.3
18100,si:dkey-90l23.2,sidkey90l23.2
18101,si:dkeyp-11g8.3,sidkeyp11g8.3
18102,si:dkeyp-123a12.2,sidkeyp123a12.2
18103,si:dkeyp-44d3.1,sidkeyp44d3.1
18104,si:dkeyp-46h3.1,sidkeyp46h3.1
18105,si:dkeyp-4c4.2,sidkeyp4c4.2
18106,si:dkeyp-51f12.3,sidkeyp51f12.3
18107,si:dkeyp-53d3.3,sidkeyp53d3.3
18108,si:dkeyp-87a6.2,sidkeyp87a6.2
18109,si:dkeyp-98a7.9,sidkeyp98a7.9
18110,si:rp71-68n21.12,sirp7168n21.12
18111,sik2a,sik2a
18112,slc19a1,slc19a1
18113,slc35e3,slc35e3
18114,slc46a3,slc46a3
18115,slc5a7a,slc5a7a
18116,slc8a4a,slc8a4a
18117,sobpb,sobpb
18118,socs2,socs2
18119,sorbs2a,sorbs2a
18120,spi2,spi2
18121,srd5a1,srd5a1
18122,synpo2la,synpo2la
18123,tbc1d20,tbc1d20
18124,tbr1a,tbr1a
18125,tdp2a,tdp2a
18126,tdrd9,tdrd9
18127,tepsin,tepsin
18128,tfr1a,tfr1a
18129,tle2b,tle2b
18130,tmeff1a,tmeff1a
18131,tmem241,tmem241
18132,tmtops2b,tmtops2b
18133,tnfrsfa,tnfrsfa
18134,tnmd,tnmd
18135,trim35-33,trim35-33
18136,trpc4a,trpc4a
18137,trpc4b,trpc4b
18138,trpm4b.2,trpm4b.2
18139,tulp4b,tulp4b
18140,tusc5b,tusc5b
18141,vip,vip
18142,vkorc1,vkorc1
18143,wbp1lb,wbp1lb
18144,xkr7,xkr7
18145,xxylt1,xxylt1
18146,ydjc,ydjc
18147,zbtb34,zbtb34
18148,zgc:103759,zgc103759
18149,zgc:113142,zgc113142
18150,zgc:113531,zgc113531
18151,zgc:114175,zgc114175
18152,zgc:123217,zgc123217
18153,zgc:123244,zgc123244
18154,zgc:123297,zgc123297
18155,zgc:136410,zgc136410
18156,zgc:152857,zgc152857
18157,zgc:153311,zgc153311
18158,zgc:158463,zgc158463
18159,zgc:162171,zgc162171
18160,zgc:171435,zgc171435
18161,zgc:172139,zgc172139
18162,zgc:172218,zgc172218
18163,zgc:173705,zgc173705
18164,zgc:174931,zgc174931
18165,zgc:194659,zgc194659
18166,zgc:63569,zgc63569
18167,zgc:64189,zgc64189
18168,zgc:77375,zgc77375
18169,zglp1,zglp1
18170,zmp:0000001228,zmp0000001228
18171,znf1017,znf1017
18172,znf1067,znf1067
18173,znf1073,znf1073
18174,znf1084,znf1084
18175,znf1167,znf1167
18176,znf1173,znf1173
18177,znf990,znf990
18178,zp2l1,zp2l1
18179,zp3c,zp3c
18180,AL844141.1,AL844141.1
18181,BX005108.2,BX005108.2
18182,BX323031.1,BX323031.1
18183,BX323588.1,BX323588.1
18184,BX324164.2,BX324164.2
18185,BX324216.4,BX324216.4
18186,BX465849.1,BX465849.1
18187,BX511023.1,BX511023.1
18188,BX511028.1,BX511028.1
18189,BX530407.4,BX530407.4
18190,BX649388.3,BX649388.3
18191,BX936382.1,BX936382.1
18192,BX950224.1,BX950224.1
18193,CABZ01048053.1,CABZ01048053.1
18194,CABZ01067150.1,CABZ01067150.1
18195,CABZ01079550.1,CABZ01079550.1
18196,CABZ01080918.1,CABZ01080918.1
18197,CABZ01083862.1,CABZ01083862.1
18198,CABZ01087415.1,CABZ01087415.1
18199,CABZ01088149.1,CABZ01088149.1
18200,CABZ01088367.1,CABZ01088367.1
18201,CAPN1,CAPN1
18202,CDH18,CDH18
18203,CR376741.1,CR376741.1
18204,CR381647.3,CR381647.3
18205,CR388129.1,CR388129.1
18206,CR396584.1,CR396584.1
18207,CR450793.1,CR450793.1
18208,CR456627.1,CR456627.1
18209,CR626941.1,CR626941.1
18210,CR759879.1,CR759879.1
18211,CR925761.1,CR925761.1
18212,CT027756.3,CT027756.3
18213,CU179656.1,CU179656.1
18214,CU207354.2,CU207354.2
18215,CU467905.1,CU467905.1
18216,CU570691.1,CU570691.1
18217,CU633479.7,CU633479.7
18218,CU984600.3,CU984600.3
18219,FO681286.1,FO681286.1
18220,FO704610.1,FO704610.1
18221,KCNV1,KCNV1
18222,LO018490.1,LO018490.1
18223,NMNAT3,NMNAT3
18224,RF00190,RF00190
18225,SCTR,SCTR
18226,abcb11a,abcb11a
18227,abcg4b,abcg4b
18228,ablim2,ablim2
18229,acvr2ab,acvr2ab
18230,adad2,adad2
18231,adarb1b,adarb1b
18232,admp,admp
18233,ahr1b,ahr1b
18234,akt1,akt1
18235,ampd1,ampd1
18236,ankrd37,ankrd37
18237,ap1m3,ap1m3
18238,apoba,apoba
18239,arvcfa,arvcfa
18240,avpr1ab,avpr1ab
18241,barhl1b,barhl1b
18242,bfb,bfb
18243,bmp8a,bmp8a
18244,c1qtnf2,c1qtnf2
18245,ca15a,ca15a
18246,cacna1aa,cacna1aa
18247,cand2,cand2
18248,ccl35.1,ccl35.1
18249,cdk5r2b,cdk5r2b
18250,cdr2a,cdr2a
18251,ceacam1,ceacam1
18252,cep170ab,cep170ab
18253,clcn2c,clcn2c
18254,cpne4a,cpne4a
18255,csf1rb,csf1rb
18256,csgalnact1a,csgalnact1a
18257,cyp27a1.2,cyp27a1.2
18258,cyp46a1.4,cyp46a1.4
18259,dclk3,dclk3
18260,dlgap4b,dlgap4b
18261,dmgdh,dmgdh
18262,dnai1.2,dnai1.2
18263,dre-mir-101b,dre-mir-101b
18264,dre-mir-21-2,dre-mir-21-2
18265,dscama,dscama
18266,e2f1,e2f1
18267,esyt1b,esyt1b
18268,fam167aa,fam167aa
18269,fam241a,fam241a
18270,fam89b,fam89b
18271,fbxo4,fbxo4
18272,ftr13,ftr13
18273,fzd1,fzd1
18274,gabra4,gabra4
18275,galr1b,galr1b
18276,gfi1aa,gfi1aa
18277,gja5a,gja5a
18278,gpr137ba,gpr137ba
18279,grid2ipb,grid2ipb
18280,grk1b,grk1b
18281,hao1,hao1
18282,hbl2,hbl2
18283,il11a,il11a
18284,inhbab,inhbab
18285,irf4b,irf4b
18286,itcha,itcha
18287,itchb,itchb
18288,itgbl1,itgbl1
18289,itih1,itih1
18290,kcnb2,kcnb2
18291,kif28,kif28
18292,lats2,lats2
18293,lrfn4a,lrfn4a
18294,lrguk,lrguk
18295,ly6m5,ly6m5
18296,lypd6b,lypd6b
18297,mfsd9,mfsd9
18298,nalcn,nalcn
18299,nfatc2a,nfatc2a
18300,nitr5,nitr5
18301,nkd3,nkd3
18302,nr6a1b,nr6a1b
18303,nt5dc3,nt5dc3
18304,ntn2,ntn2
18305,nup85,nup85
18306,omgb,omgb
18307,otofb,otofb
18308,paplna,paplna
18309,pcdh15b,pcdh15b
18310,pcsk1nl,pcsk1nl
18311,phlpp2,phlpp2
18312,pip4p1b,pip4p1b
18313,pkmb,pkmb
18314,ppp2r2ca,ppp2r2ca
18315,prkag3a,prkag3a
18316,prkn,prkn
18317,ptger2b,ptger2b
18318,ptk6b,ptk6b
18319,ptx3a,ptx3a
18320,rem2,rem2
18321,rnf215,rnf215
18322,rsph3,rsph3
18323,rtn4rl1a,rtn4rl1a
18324,scpp9,scpp9
18325,shisa8b,shisa8b
18326,si:cabz01090193.1,sicabz01090193.1
18327,si:ch1073-155h21.2,sich1073155h21.2
18328,si:ch211-106h4.12,sich211106h4.12
18329,si:ch211-14a11.2,sich21114a11.2
18330,si:ch211-156b7.5,sich211156b7.5
18331,si:ch211-157b11.14,sich211157b11.14
18332,si:ch211-203b8.6,sich211203b8.6
18333,si:ch211-207e19.15,sich211207e19.15
18334,si:ch211-209j12.6,sich211209j12.6
18335,si:ch211-210b2.2,sich211210b2.2
18336,si:ch211-212d10.2,sich211212d10.2
18337,si:ch211-216p19.5,sich211216p19.5
18338,si:ch211-236p5.2,sich211236p5.2
18339,si:ch211-240l19.6,sich211240l19.6
18340,si:ch211-261a10.5,sich211261a10.5
18341,si:ch211-271g18.1,sich211271g18.1
18342,si:ch211-81n22.1,sich21181n22.1
18343,si:ch73-182e20.4,sich73182e20.4
18344,si:ch73-215d9.1,sich73215d9.1
18345,si:ch73-222h13.1,sich73222h13.1
18346,si:ch73-303b9.1,sich73303b9.1
18347,si:ch73-389b16.1,sich73389b16.1
18348,si:dkey-182g1.6,sidkey182g1.6
18349,si:dkey-183k8.2,sidkey183k8.2
18350,si:dkey-191g9.7,sidkey191g9.7
18351,si:dkey-237i9.8,sidkey237i9.8
18352,si:dkey-288i20.2,sidkey288i20.2
18353,si:dkey-31e10.1,sidkey31e10.1
18354,si:dkey-31e10.5,sidkey31e10.5
18355,si:dkey-40c23.1,sidkey40c23.1
18356,si:dkey-56m15.5,sidkey56m15.5
18357,si:dkey-57k17.1,sidkey57k17.1
18358,si:dkey-61p9.11,sidkey61p9.11
18359,si:dkey-7i4.14,sidkey7i4.14
18360,si:dkey-7i4.5,sidkey7i4.5
18361,si:dkey-81h8.1,sidkey81h8.1
18362,si:dkey-88l16.3,sidkey88l16.3
18363,si:dkey-97l20.6,sidkey97l20.6
18364,si:dkeyp-50b9.1,sidkeyp50b9.1
18365,si:dkeyp-68b7.5,sidkeyp68b7.5
18366,si:dkeyp-86c4.1,sidkeyp86c4.1
18367,slc24a4a,slc24a4a
18368,slc25a22b,slc25a22b
18369,slc25a6,slc25a6
18370,slc2a1b,slc2a1b
18371,spag8,spag8
18372,st6galnac1.1,st6galnac1.1
18373,stk40,stk40
18374,sult1st9,sult1st9
18375,synm,synm
18376,syt5a,syt5a
18377,thsd7bb,thsd7bb
18378,tmbim1a,tmbim1a
18379,tmem65,tmem65
18380,trpc2b,trpc2b
18381,tshz3a,tshz3a
18382,tulp1a,tulp1a
18383,tyrobp,tyrobp
18384,ucp3,ucp3
18385,wu:fk65c09,wufk65c09
18386,zdhhc12b,zdhhc12b
18387,zfyve9b,zfyve9b
18388,zgc:100951,zgc100951
18389,zgc:110286,zgc110286
18390,zgc:112998,zgc112998
18391,zgc:158258,zgc158258
18392,zgc:165518,zgc165518
18393,zgc:171509,zgc171509
18394,zgc:194114,zgc194114
18395,zgc:194908,zgc194908
18396,zgc:195081,zgc195081
18397,zgc:195245,zgc195245
18398,znf1047,znf1047
18399,znf1091,znf1091
18400,znf1155,znf1155
18401,znf1177,znf1177
18402,AL732488.1,AL732488.1
18403,AL844518.1,AL844518.1
18404,AL935186.2,AL935186.2
18405,AL954682.1,AL954682.1
18406,ANOS1,ANOS1
18407,BX000363.1,BX000363.1
18408,BX005056.1,BX005056.1
18409,BX005085.3,BX005085.3
18410,BX005392.2,BX005392.2
18411,BX119992.1,BX119992.1
18412,BX120006.1,BX120006.1
18413,BX248410.3,BX248410.3
18414,BX323450.1,BX323450.1
18415,BX465862.1,BX465862.1
18416,BX470259.2,BX470259.2
18417,BX511111.1,BX511111.1
18418,BX530068.1,BX530068.1
18419,BX546499.2,BX546499.2
18420,BX571803.2,BX571803.2
18421,BX572627.1,BX572627.1
18422,BX649398.2,BX649398.2
18423,BX649442.1,BX649442.1
18424,BX649490.4,BX649490.4
18425,BX890591.1,BX890591.1
18426,BX901898.1,BX901898.1
18427,BX936284.1,BX936284.1
18428,CABZ01045617.1,CABZ01045617.1
18429,CABZ01053976.1,CABZ01053976.1
18430,CABZ01056629.1,CABZ01056629.1
18431,CABZ01059408.1,CABZ01059408.1
18432,CABZ01075618.1,CABZ01075618.1
18433,CABZ01088282.1,CABZ01088282.1
18434,CABZ01111454.1,CABZ01111454.1
18435,CABZ01115881.1,CABZ01115881.1
18436,CACFD1,CACFD1
18437,CR352265.4,CR352265.4
18438,CR376783.1,CR376783.1
18439,CR384062.1,CR384062.1
18440,CR388231.1,CR388231.1
18441,CR391991.3,CR391991.3
18442,CR786571.4,CR786571.4
18443,CR848683.1,CR848683.1
18444,CR925756.1,CR925756.1
18445,CR925804.1,CR925804.1
18446,CR931813.1,CR931813.1
18447,CT009714.1,CT009714.1
18448,CT573248.1,CT573248.1
18449,CT583723.1,CT583723.1
18450,CT737184.2,CT737184.2
18451,CU138509.1,CU138509.1
18452,CU394254.2,CU394254.2
18453,CU459186.1,CU459186.1
18454,CU571384.1,CU571384.1
18455,CU914550.1,CU914550.1
18456,CU915256.1,CU915256.1
18457,CU928073.1,CU928073.1
18458,CU928131.1,CU928131.1
18459,FAT3,FAT3
18460,FO904903.1,FO904903.1
18461,FP016106.1,FP016106.1
18462,FP085399.2,FP085399.2
18463,GGT7,GGT7
18464,LAMP5,LAMP5
18465,LO017835.1,LO017835.1
18466,LO018550.1,LO018550.1
18467,MAP3K13,MAP3K13
18468,PLEKHB1,PLEKHB1
18469,RGS9BP,RGS9BP
18470,SH3RF3,SH3RF3
18471,SLC25A29,SLC25A29
18472,STPG4,STPG4
18473,VPS72,VPS72
18474,abcb6a,abcb6a
18475,abcc6b.2,abcc6b.2
