orig_gene,proc_gene
rnf26,rnf26
c1qtnf5,c1qtnf5
kmt2a,kmt2a
ube4a,ube4a
phykpl,phykpl
pdzd3a,pdzd3a
nlrx1,nlrx1
abcg4b,abcg4b
hmbsb,hmbsb
si:dkey-182i3.9,sidkey182i3.9
si:dkey-182i3.8,sidkey182i3.8
si:dkey-182i3.10,sidkey182i3.10
si:dkey-182i3.11,sidkey182i3.11
MARK4,MARK4
ckmb,ckmb
klc3,klc3
ercc2,ercc2
zgc:154093,zgc154093
zc3h4,zc3h4
sae1,sae1
bbc3,bbc3
rad1,rad1
ift20,ift20
tmem97,tmem97
si:ch211-167j9.4,sich211167j9.4
si:ch211-167j9.5,sich211167j9.5
usp32,usp32
si:ch1073-145m9.1,sich1073145m9.1
appbp2,appbp2
myo18ab,myo18ab
CR394545.1,CR394545.1
pipox,pipox
sez6b,sez6b
phf12b,phf12b
dhrs13b.1,dhrs13b.1
dhrs13b.1-1,dhrs13b.1-1
gemin4,gemin4
dhrs13b.2,dhrs13b.2
CR457447.1,CR457447.1
smtnl,smtnl
tmem199,tmem199
poldip2,poldip2
LRRC75A,LRRC75A
crk,crk
ywhae1,ywhae1
cpda,cpda
gosr1,gosr1
trarg1a,trarg1a
aipl1,aipl1
abhd15a,abhd15a
si:ch211-198e20.10,sich211198e20.10
BX908796.3,BX908796.3
pimr190,pimr190
BX908796.1,BX908796.1
zgc:136683,zgc136683
pimr191,pimr191
exo5,exo5
rflnb,rflnb
vps53,vps53
slc35f2l,slc35f2l
mnta,mnta
mettl16,mettl16
pafah1b1a,pafah1b1a
cluha,cluha
si:dkey-54n8.4,sidkey54n8.4
tlcd2,tlcd2
aifm4,aifm4
pak4,pak4
CU856359.1,CU856359.1
zgc:152863,zgc152863
hif1al,hif1al
npat,npat
mmp20a,mmp20a
mmp20b,mmp20b
si:dkey-54n8.2,sidkey54n8.2
taok1a,taok1a
tsr1,tsr1
hic1,hic1
CT027805.1,CT027805.1
dph1,dph1
CR848822.3,CR848822.3
CR848822.2,CR848822.2
rtn4rl1b,rtn4rl1b
rpa1,rpa1
serpinf2b,serpinf2b
wdr81,wdr81
slc13a5b,slc13a5b
slc47a3,slc47a3
slc47a4,slc47a4
pitpnm3,pitpnm3
si:dkey-243i1.1,sidkey243i1.1
ccdc9,ccdc9
ppm1da,ppm1da
bcas3,bcas3
CR848825.1,CR848825.1
AL954322.1,AL954322.1
AL954322.3,AL954322.3
AL954322.2,AL954322.2
tbx2b,tbx2b
tbx4,tbx4
brip1,brip1
lhx1a,lhx1a
CR391930.1,CR391930.1
dhrs13a.3,dhrs13a.3
cryba1a,cryba1a
crybb1l3,crybb1l3
unc119a,unc119a
foxn1,foxn1
slc46a1,slc46a1
sarm1,sarm1
vtna,vtna
scarf1,scarf1
rilp,rilp
prpf8,prpf8
myo1cb,myo1cb
si:dkey-118k5.3,sidkey118k5.3
slc43a2a,slc43a2a
pitpnaa,pitpnaa
git1,git1
ankrd13b,ankrd13b
ssh2a,ssh2a
si:ch211-225b7.5,sich211225b7.5
BX088540.1,BX088540.1
slc6a4a,slc6a4a
blmh,blmh
nova2,nova2
cd3eap,cd3eap
gpr4,gpr4
eml2,eml2
gipr,gipr
clip3,clip3
dharma,dharma
si:ch211-137a8.2,sich211137a8.2
si:ch211-137a8.4,sich211137a8.4
zgc:162698,zgc162698
capns1b,capns1b
zgc:101731,zgc101731
zgc:113149,zgc113149
xaf1,xaf1
BX537104.1,BX537104.1
rap1gap2a,rap1gap2a
si:dkey-52l18.4,sidkey52l18.4
tsku,tsku
gucy2f,gucy2f
serpinh1b,serpinh1b
gdpd5b,gdpd5b
hspa13,hspa13
BX324227.1,BX324227.1
samsn1a,samsn1a
si:ch211-207n23.2,sich211207n23.2
CR388369.1,CR388369.1
nrip1a,nrip1a
zgc:153372,zgc153372
CR848812.1,CR848812.1
dre-let-7c-1,dre-let-7c-1
BX322555.5,BX322555.5
BX322555.2,BX322555.2
BX322555.1,BX322555.1
BX322555.3,BX322555.3
BX322555.4,BX322555.4
nufip2,nufip2
nlk2,nlk2
lyrm9,lyrm9
nos2b,nos2b
mrps23,mrps23
msi2b,msi2b
akap1b,akap1b
nf1a,nf1a
BX000438.1,BX000438.1
omgb,omgb
BX000438.2,BX000438.2
pimr135,pimr135
lgals9l4,lgals9l4
lgals9l1,lgals9l1
lgals9l3,lgals9l3
ksr1b,ksr1b
wsb1,wsb1
cuedc1b,cuedc1b
vezf1b,vezf1b
zgc:171927,zgc171927
or116-1,or116-1
or116-2,or116-2
or117-1,or117-1
or118-1,or118-1
or118-3,or118-3
or118-2,or118-2
zgc:152857,zgc152857
or111-2,or111-2
or119-2,or119-2
or107-1,or107-1
or111-1,or111-1
or111-3,or111-3
or111-4,or111-4
or111-5,or111-5
or111-6,or111-6
or111-8,or111-8
or111-9,or111-9
or111-10,or111-10
or111-11,or111-11
or103-1,or103-1
or103-5,or103-5
or103-2,or103-2
or102-1,or102-1
or102-2,or102-2
or102-3,or102-3
or102-4,or102-4
si:dkey-1m11.6,sidkey1m11.6
si:dkey-1m11.5,sidkey1m11.5
hmgb1b,hmgb1b
tex26,tex26
wdr95,wdr95
hsph1,hsph1
b3glcta,b3glcta
rxfp2b,rxfp2b
frya,frya
brca2,brca2
dchs1a,dchs1a
arfip2a,arfip2a
fhdc4,fhdc4
trim3a,trim3a
c4,c4
si:ch211-162k9.5,sich211162k9.5
si:ch211-162k9.6,sich211162k9.6
si:dkey-285b23.4,sidkey285b23.4
si:dkey-285b23.3,sidkey285b23.3
CR854829.1,CR854829.1
frem2b,frem2b
CR855389.2,CR855389.2
trpc4b,trpc4b
CR855389.1,CR855389.1
postnb,postnb
spartb,spartb
dclk1b,dclk1b
nbeab,nbeab
mab21l1,mab21l1
stard13b,stard13b
hdac12,hdac12
trmt9b,trmt9b
pds5b,pds5b
CR855379.1,CR855379.1
n4bp2l2,n4bp2l2
mmp13b,mmp13b
inpp5ka,inpp5ka
tekt1,tekt1
CR855379.2,CR855379.2
CR855379.3,CR855379.3
mag,mag
lsr,lsr
tmem106ba,tmem106ba
vwde,vwde
si:dkey-30e9.7,sidkey30e9.7
si:dkey-30e9.6,sidkey30e9.6
arl4aa,arl4aa
etv1,etv1
dgkb,dgkb
agmo,agmo
meox2a,meox2a
crppa,crppa
sostdc1a,sostdc1a
FP102309.1,FP102309.1
ankmy2a,ankmy2a
tspan13a,tspan13a
bag6,bag6
lta,lta
tnfb,tnfb
gabbr1a,gabbr1a
sh3bp5la,sh3bp5la
mgat1a,mgat1a
BX629344.1,BX629344.1
rnf183,rnf183
dhx16,dhx16
zgc:66024,zgc66024
zgc:66024-1,zgc660241
si:ch73-95l15.5,sich7395l15.5
ccdc105,ccdc105
arhgef28b,arhgef28b
bloc1s3,bloc1s3
zgc:55413,zgc55413
sesn3,sesn3
zgc:77118,zgc77118
si:ch211-272b8.7,sich211272b8.7
slc19a3a,slc19a3a
agfg1a,agfg1a
mrpl44,mrpl44
zgc:158328,zgc158328
mecom,mecom
CR848683.2,CR848683.2
CR848683.1,CR848683.1
CT573366.1,CT573366.1
nyap2a,nyap2a
CR854907.1,CR854907.1
irs1,irs1
rhbdd1,rhbdd1
col4a4,col4a4
CT027718.1,CT027718.1
col4a3,col4a3
sst1.2,sst1.2
BX571880.1,BX571880.1
sst1.1,sst1.1
masp1,masp1
ostn,ostn
gmnc,gmnc
si:dkey-23k10.2,sidkey23k10.2
si:dkey-23k10.5,sidkey23k10.5
si:dkey-23k10.3,sidkey23k10.3
si:dkey-262k9.2,sidkey262k9.2
si:dkey-262k9.4,sidkey262k9.4
nphs1,nphs1
kirrel3l,kirrel3l
zmp:0000001114,zmp0000001114
aplp1,aplp1
CR848749.2,CR848749.2
CR848749.1,CR848749.1
CTRL,CTRL
zbtb32,zbtb32
si:ch211-113j13.2,sich211113j13.2
igflr1,igflr1
kmt2bb,kmt2bb
psenen,psenen
hspb6,hspb6
proser3,proser3
lin37,lin37
si:dkey-42l23.9,sidkey42l23.9
si:ch211-137j23.8,sich211137j23.8
si:ch211-137j23.6,sich211137j23.6
si:dkey-117a8.4,sidkey117a8.4
si:dkey-117a8.3,sidkey117a8.3
si:dkey-117a8.1,sidkey117a8.1
CR848836.1,CR848836.1
si:dkey-42l23.7,sidkey42l23.7
si:dkey-42l23.6,sidkey42l23.6
si:dkey-42l23.5,sidkey42l23.5
si:dkey-42l23.4,sidkey42l23.4
si:dkey-42l23.2,sidkey42l23.2
si:dkey-238d18.3,sidkey238d18.3
hsc70,hsc70
si:dkey-238d18.4,sidkey238d18.4
CR944667.3,CR944667.3
si:dkey-238d18.5,sidkey238d18.5
si:dkey-238d18.15,sidkey238d18.15
si:ch73-380l3.2,sich73380l3.2
si:dkey-238d18.12,sidkey238d18.12
si:dkey-238d18.7,sidkey238d18.7
si:dkey-238d18.10,sidkey238d18.10
si:dkey-238d18.9,sidkey238d18.9
si:dkey-238d18.8,sidkey238d18.8
si:dkey-238d18.7-1,sidkey238d18.7-1
si:ch73-380l3.2-1,sich73380l3.2-1
si:ch73-380l3.3,sich73380l3.3
si:ch73-380l3.4,sich73380l3.4
si:ch73-380l3.5,sich73380l3.5
si:dkey-24p1.1,sidkey24p1.1
irgq2,irgq2
si:dkey-24p1.7,sidkey24p1.7
chrna10a,chrna10a
rhoga,rhoga
stim1a,stim1a
si:dkey-24p1.6-1,sidkey24p1.6-1
trpc2a,trpc2a
BX571707.1,BX571707.1
robo2,robo2
BX088709.1,BX088709.1
robo2-1,robo2-1
robo1,robo1
si:dkey-263j23.1-1,sidkey263j23.1-1
msh5,msh5
lypc,lypc
rps5,rps5
cab39,cab39
CR759918.1,CR759918.1
itm2ca,itm2ca
lpar5b,lpar5b
gpr55a,gpr55a
ngef,ngef
CR388129.1,CR388129.1
si:ch211-281l24.3,sich211281l24.3
efhd1,efhd1
kcnj13,kcnj13
BX571794.2,BX571794.2
gal3st2,gal3st2
BX571794.3,BX571794.3
fat3a,fat3a
mtnr1ba,mtnr1ba
slc36a4,slc36a4
smco4,smco4
usp16,usp16
usp16-1,usp16-1
nlrc8,nlrc8
si:dkey-121n8.7,sidkey121n8.7
CR854897.2,CR854897.2
CR854897.1,CR854897.1
nlrc8-1,nlrc8-1
nlrc9,nlrc9
si:ch211-187g4.1,sich211187g4.1
si:dkey-230i18.2,sidkey230i18.2
CR925731.1,CR925731.1
CR848665.1,CR848665.1
spsb4b,spsb4b
si:ch211-276c2.4,sich211276c2.4
ftr90,ftr90
ftr90-1,ftr90-1
ftr76,ftr76
ftr90-2,ftr90-2
ftr73,ftr73
ftr72,ftr72
ftr91,ftr91
slc25a36b,slc25a36b
pxylp1,pxylp1
si:ch211-191a16.5,sich211191a16.5
nlrp16,nlrp16
si:ch211-191a16.2,sich211191a16.2
epha4l,epha4l
si:dkey-96g2.1,sidkey96g2.1
CR925728.1,CR925728.1
CR925728.3,CR925728.3
LO018107.1,LO018107.1
pax3b,pax3b
SGPP2,SGPP2
farsb,farsb
scaf4b,scaf4b
tiam1b,tiam1b
cldn17,cldn17
zgc:110333,zgc110333
grik1b,grik1b
si:ch211-181d7.1,sich211181d7.1
si:ch211-181d7.1-1,sich211181d7.1-1
si:ch211-181d7.3,sich211181d7.3
slc8a2b,slc8a2b
acsl3a,acsl3a
kcne4,kcne4
ap1s3a,ap1s3a
flj13639,flj13639
wdfy1,wdfy1
serpine2,serpine2
prss16,prss16
zgc:85932,zgc85932
actn4,actn4
ctsc,ctsc
grm5b,grm5b
tyr,tyr
CABZ01073033.2,CABZ01073033.2
CABZ01073033.1,CABZ01073033.1
naalad2,naalad2
chordc1a,chordc1a
nlrc3l,nlrc3l
FO704909.2,FO704909.2
numa1,numa1
lrrc51,lrrc51
lamtor1,lamtor1
zgc:112998,zgc112998
CU655961.1,CU655961.1
CU655961.2,CU655961.2
zgc:165514,zgc165514
CU655961.3,CU655961.3
CU655961.4,CU655961.4
CU929391.1,CU929391.1
CU929391.3,CU929391.3
CU929391.2,CU929391.2
zgc:162962,zgc162962
cwf19l2,cwf19l2
GUCY1A2,GUCY1A2
aasdhppt,aasdhppt
msantd4,msantd4
gria4a,gria4a
zgc:165508,zgc165508
alp3,alp3
CABZ01061894.1,CABZ01061894.1
pdgfd,pdgfd
DYNC2H1,DYNC2H1
CABZ01068244.1,CABZ01068244.1
CABZ01068246.1,CABZ01068246.1
fgf12b,fgf12b
LO018197.1,LO018197.1
cldn15lb,cldn15lb
atg16l1,atg16l1
CU929115.1,CU929115.1
CU929115.2,CU929115.2
sagb,sagb
CABZ01067232.1,CABZ01067232.1
lrfn1,lrfn1
CU571161.1,CU571161.1
CABZ01067657.1,CABZ01067657.1
CABZ01044022.1,CABZ01044022.1
CABZ01044023.1,CABZ01044023.1
si:ch1073-190k2.1,sich1073190k2.1
si:ch1073-340i21.3,sich1073340i21.3
si:ch1073-340i21.2,sich1073340i21.2
wu:fb18f06,wufb18f06
igsf11,igsf11
CABZ01044047.1,CABZ01044047.1
CABZ01044048.1,CABZ01044048.1
CABZ01044053.1,CABZ01044053.1
zgc:162872,zgc162872
CR381579.3,CR381579.3
ilkap,ilkap
clcn2c,clcn2c
CR381579.1,CR381579.1
chrd,chrd
CR381579.2,CR381579.2
CR381579.4,CR381579.4
zgc:153039,zgc153039
ecel1,ecel1
cep57,cep57
CABZ01079080.1,CABZ01079080.1
CABZ01079081.1,CABZ01079081.1
gap43,gap43
CABZ01099795.1,CABZ01099795.1
anapc15,anapc15
folr,folr
CABZ01099833.1,CABZ01099833.1
CLPB,CLPB
phox2a,phox2a
inppl1a,inppl1a
sik3,sik3
sidt2,sidt2
CABZ01087566.1,CABZ01087566.1
CABZ01087564.1,CABZ01087564.1
socs9,socs9
CABZ01087560.1,CABZ01087560.1
paf1,paf1
CU655829.1,CU655829.1
stard10,stard10
tomt,tomt
sfrp2l,sfrp2l
kbtbd3,kbtbd3
CU633855.1,CU633855.1
eif3k,eif3k
si:ch1073-429i10.3,sich1073429i10.3
h3f3b.1-1,h3f3b.1-1
si:ch1073-429i10.1,sich1073429i10.1
DMWD,DMWD
otx5,otx5
psma6l,psma6l
SAMD4B,SAMD4B
twist3,twist3
hdac7a,hdac7a
PDZD4-1,PDZD4-1
CU571318.1,CU571318.1
anks1aa,anks1aa
taf11,taf11
uhrf1bp1,uhrf1bp1
ap4b1,ap4b1
zgc:101663,zgc101663
slc25a55b,slc25a55b
tspan2b,tspan2b
si:ch73-181d5.4,sich73181d5.4
hm13,hm13
col9a3,col9a3
samhd1,samhd1
mtg2,mtg2
lsm14b,lsm14b
kcnk15,kcnk15
ogfr,ogfr
BX323461.1,BX323461.1
l1camb,l1camb
irf10,irf10
mitfb,mitfb
CU927920.1,CU927920.1
frmd4bb,frmd4bb
rbm10,rbm10
rhoac,rhoac
cdh26.2,cdh26.2
cdh26.1,cdh26.1
si:zfos-905g2.1,sizfos905g2.1
zgc:113423,zgc113423
si:ch1073-272j17.3,sich1073272j17.3
slc34a2b,slc34a2b
CABZ01079870.1,CABZ01079870.1
CABZ01079872.1,CABZ01079872.1
psmb11b,psmb11b
CABZ01079873.1,CABZ01079873.1
utrn,utrn
epm2a,epm2a
fbxo30b,fbxo30b
fndc7b,fndc7b
CU693481.1,CU693481.1
stxbp3,stxbp3
rabggta,rabggta
tgm1,tgm1
prdm5,prdm5
ndnf,ndnf
cpeb2,cpeb2
c1qtnf7,c1qtnf7
cc2d2a,cc2d2a
CABZ01048666.1,CABZ01048666.1
tcp1,tcp1
snai1b,snai1b
LO017835.1,LO017835.1
GGT7,GGT7
CABZ01057928.1,CABZ01057928.1
ncoa6,ncoa6
zgc:114123,zgc114123
top1,top1
plcg1,plcg1
zhx3,zhx3
rab5if,rab5if
DHX35,DHX35
mafba,mafba
rnf114,rnf114
spata2,spata2
si:dkey-9l20.3,sidkey9l20.3
pacsin1a,pacsin1a
nudt3a,nudt3a
smim29,smim29
hmga1a,hmga1a
opn7b,opn7b
CU682640.1,CU682640.1
FP102158.1,FP102158.1
slc9a8,slc9a8
b4galt5,b4galt5
FQ323119.1,FQ323119.1
aar2,aar2
zgc:113278,zgc113278
arl6ip5b,arl6ip5b
srsf6a,srsf6a
si:ch211-10d23.5,sich21110d23.5
l3mbtl1,l3mbtl1
l3mbtl1a,l3mbtl1a
sgk2a,sgk2a
mybl2a,mybl2a
adtrp1,adtrp1
ptpdc1b,ptpdc1b
zgc:171857,zgc171857
wnt7ab,wnt7ab
nup210,nup210
LO017700.2,LO017700.2
IQSEC1,IQSEC1
gp9,gp9
cnbpa,cnbpa
raf1a,raf1a
syn2a,syn2a
vgll4a,vgll4a
slc6a1a,slc6a1a
tnnc1a,tnnc1a
atp6ap1a,atp6ap1a
taz,taz
ngfa,ngfa
kcna2b,kcna2b
etv7,etv7
ube2t,ube2t
zgc:194242,zgc194242
FO904870.1,FO904870.1
CABZ01030033.1,CABZ01030033.1
CR936540.1,CR936540.1
dre-let-7a-5,dre-let-7a-5
tulp1a,tulp1a
tead3a,tead3a
smpd2a,smpd2a
CABZ01117607.1,CABZ01117607.1
pkp1a,pkp1a
tnnt2a,tnnt2a
lad1,lad1
tnni1a,tnni1a
ftr57,ftr57
phlda3,phlda3
csrp1a,csrp1a
CABZ01026153.1,CABZ01026153.1
NAV1,NAV1
mybpha,mybpha
zmp:0000001139,zmp0000001139
syt2a,syt2a
BX323087.1,BX323087.1
BX323087.2,BX323087.2
bmp7b,bmp7b
spo11,spo11
rbm38,rbm38
CR450824.1,CR450824.1
mipb,mipb
CR450824.2,CR450824.2
baz2a,baz2a
ptges3b,ptges3b
FP102169.1,FP102169.1
si:ch211-117c9.5,sich211117c9.5
ftr59,ftr59
ftr58,ftr58
trim35-39,trim35-39
si:ch211-117c9.2,sich211117c9.2
si:ch211-117c9.1,sich211117c9.1
edem2,edem2
CT573484.1,CT573484.1
prpf6,prpf6
slco4a1,slco4a1
CR589876.1,CR589876.1
si:dkeyp-73a2.2,sidkeyp73a2.2
gata5,gata5
BX323800.1,BX323800.1
rbbp8l,rbbp8l
hck,hck
tm9sf4,tm9sf4
plagl2,plagl2
pofut1,pofut1
kif3b,kif3b
PCMTD2,PCMTD2
myt1b,myt1b
AL627126.1,AL627126.1
oprl1,oprl1
rgs19,rgs19
tcea2,tcea2
sox18,sox18
xkr7,xkr7
ccm2l,ccm2l
cables2b,cables2b
si:dkey-66g10.2,sidkey66g10.2
rps21,rps21
acss2,acss2
CU137717.1,CU137717.1
BX511246.1,BX511246.1
dre-mir-2193,dre-mir-2193
soga1,soga1
osbpl2b,osbpl2b
adrm1,adrm1
lama5,lama5
mapre1b,mapre1b
prkcbp1l,prkcbp1l
slc16a7,slc16a7
si:ch211-220i18.4,sich211220i18.4
plxnb1a,plxnb1a
zgc:171775,zgc171775
krt5,krt5
krt8,krt8
krt18a.1,krt18a.1
krt18a.2,krt18a.2
eif4ba,eif4ba
tns2a,tns2a
foxp1a,foxp1a
eif4e3,eif4e3
rybpa,rybpa
ppp4r2a,ppp4r2a
pdzrn3a,pdzrn3a
cntn3a.2,cntn3a.2
chl1a,chl1a
BX548247.1,BX548247.1
cntn3a.1,cntn3a.1
si:dkey-178k16.1,sidkey178k16.1
AL929345.1,AL929345.1
edn3b,edn3b
AL929345.3,AL929345.3
ttll9,ttll9
fam217b,fam217b
ppp1r3da,ppp1r3da
sycp2,sycp2
phactr3a,phactr3a
pigt,pigt
wfdc2,wfdc2
snx21,snx21
si:ch211-153a8.4,sich211153a8.4
si:zfos-452g4.1,sizfos452g4.1
si:dkey-96f10.1,sidkey96f10.1
smc1al,smc1al
ndnl2,ndnl2
si:dkey-150i13.2,sidkey150i13.2
BX546500.1,BX546500.1
samd10b,samd10b
CR450832.1,CR450832.1
ZNF512B,ZNF512B
uckl1b,uckl1b
CU929459.1,CU929459.1
zbtb46,zbtb46
lmod3,lmod3
naa10,naa10
g6pd,g6pd
si:dkey-90a13.10,sidkey90a13.10
adcy6a,adcy6a
cacnb3a,cacnb3a
ddx23,ddx23
birc7,birc7
nkain4,nkain4
CR388373.2,CR388373.2
CR388373.3,CR388373.3
CR388373.1,CR388373.1
si:rp71-79p20.2,sirp7179p20.2
gss,gss
exosc10,exosc10
sla2,sla2
ndrg3b,ndrg3b
phf20b,phf20b
si:ch211-218g4.2,sich211218g4.2
sulf2b,sulf2b
CR759764.1,CR759764.1
BX005011.1,BX005011.1
eef1a2,eef1a2
mrgbp,mrgbp
BX511184.1,BX511184.1
AL928725.1,AL928725.1
ntsr1,ntsr1
CU041345.1,CU041345.1
si:dkeyp-100a5.4,sidkeyp100a5.4
snphb,snphb
sdcbp2,sdcbp2
fkbp1ab,fkbp1ab
BX296551.1,BX296551.1
si:ch211-224l10.4,sich211224l10.4
AL732515.1,AL732515.1
fbxo44,fbxo44
si:rp71-1k13.6,sirp711k13.6
zgc:153722,zgc153722
zgc:114081,zgc114081
zgc:100832,zgc100832
zgc:173570,zgc173570
zgc:114174,zgc114174
si:dkey-147f3.8,sidkey147f3.8
si:dkey-147f3.8-1,sidkey147f3.8-1
si:dkey-147f3.4,sidkey147f3.4
cdc42l2,cdc42l2
dnmt3bb.3,dnmt3bb.3
dnmt3bb.2,dnmt3bb.2
dnmt3bb.1,dnmt3bb.1
CR318674.1,CR318674.1
commd7,commd7
BX927275.1,BX927275.1
BX927275.2,BX927275.2
nol4lb,nol4lb
BX649300.1,BX649300.1
SRMS,SRMS
ptk6b,ptk6b
ppdpfb,ppdpfb
tpd52l2b,tpd52l2b
trim101,trim101
dnajc5ab,dnajc5ab
gid8b,gid8b
slc17a9b,slc17a9b
bhlhe23,bhlhe23
CR407550.1,CR407550.1
CR381647.4,CR381647.4
CR381647.3,CR381647.3
dre-mir-124-5,dre-mir-124-5
rnd1a,rnd1a
prim1,prim1
tfip11,tfip11
naca,naca
CR381647.1,CR381647.1
si:ch73-390p7.2,sich73390p7.2
CU234171.1,CU234171.1
chia.4,chia.4
chia.6,chia.6
chia.6-1,chia.6-1
pm20d1.2,pm20d1.2
pm20d1.1,pm20d1.1
zgc:92287,zgc92287
mfsd4ab,mfsd4ab
nucks1b,nucks1b
CR352232.1,CR352232.1
tafa4a,tafa4a
tafa1a,tafa1a
hsd17b10,hsd17b10
dre-let-7g-1,dre-let-7g-1
fam120c,fam120c
avpr2ab,avpr2ab
sephs2,sephs2
ssr4,ssr4
ikbkg,ikbkg
zgc:158296,zgc158296
CT027756.2,CT027756.2
CT027756.1,CT027756.1
arhgap4b,arhgap4b
CT027756.3,CT027756.3
zgc:103759,zgc103759
myh7bb,myh7bb
trpc4apb,trpc4apb
emp3b,emp3b
nsfl1c,nsfl1c
CR847953.1,CR847953.1
si:ch211-209j10.6,sich211209j10.6
cox4i2,cox4i2
bcl2l1,bcl2l1
arfgef2,arfgef2
CR788311.1,CR788311.1
pard6b,pard6b
fkbpl,fkbpl
ebp,ebp
CR388168.2,CR388168.2
ccdc115,ccdc115
si:dkey-109j17.5,sidkey109j17.5
apobec2b,apobec2b
oard1,oard1
guca1b,guca1b
klhdc8b,klhdc8b
tasorb,tasorb
asb14b,asb14b
dnah12,dnah12
atp6ap1lb,atp6ap1lb
slmapb,slmapb
flnb,flnb
abhd6b,abhd6b
kctd6b,kctd6b
smim4,smim4
ognb,ognb
si:dkey-93l1.6,sidkey93l1.6
dnase1l1,dnase1l1
rpl10,rpl10
CR352234.4,CR352234.4
flna,flna
emd,emd
haus7,haus7
atp2b3b,atp2b3b
ccnq,ccnq
cfap126,cfap126
b4galt3,b4galt3
bgnb,bgnb
si:dkey-32e6.6,sidkey32e6.6
tnnc1b,tnnc1b
tktb,tktb
lrrc23,lrrc23
si:dkey-32e6.3,sidkey32e6.3
usp19,usp19
lamb2,lamb2
lamb2l,lamb2l
CR749762.2,CR749762.2
si:rp71-17i16.6,sirp7117i16.6
si:rp71-17i16.5,sirp7117i16.5
CR749762.1,CR749762.1
TNNC2,TNNC2
taf13,taf13
slc35c2,slc35c2
CR352228.2,CR352228.2
dpm1,dpm1
CR352228.1,CR352228.1
adnpb,adnpb
camkvl,camkvl
uba1,uba1
arhgef3l,arhgef3l
usp21,usp21
ccdc30,ccdc30
znf362b,znf362b
si:ch211-112c15.8,sich211112c15.8
ttc34,ttc34
zgc:154075,zgc154075
pax7b,pax7b
kcnab2b,kcnab2b
megf6a,megf6a
si:dkey-201k7.1,sidkey201k7.1
emc1,emc1
ubr4,ubr4
iffo2a,iffo2a
tas1r1,tas1r1
her12,her12
her4.1,her4.1
her4.2,her4.2
her4.3,her4.3
her4.4,her4.4
her4.2-1,her4.2-1
si:ch73-21g5.7,sich7321g5.7
si:dkey-1c11.1,sidkey1c11.1
icmt,icmt
rnf207b,rnf207b
rcc2,rcc2
arhgef10lb,arhgef10lb
igsf21b,igsf21b
dhrs3a,dhrs3a
CR548634.1,CR548634.1
vps13d,vps13d
lrrc38a,lrrc38a
CR548634.2,CR548634.2
ephb2a,ephb2a
lactbl1a,lactbl1a
eif4g3b,eif4g3b
phc2a,phc2a
slc2a1a,slc2a1a
CR354612.1,CR354612.1
spsb1,spsb1
CR388207.1,CR388207.1
si:ch211-28e16.5,sich21128e16.5
gpr157,gpr157
slc2a5,slc2a5
ca6,ca6
eno1a,eno1a
rerea,rerea
AL954857.1,AL954857.1
AL928977.1,AL928977.1
samd11,samd11
noc2l,noc2l
klhl17,klhl17
plekhn1,plekhn1
si:dkey-98j1.5,sidkey98j1.5
her9,her9
agrn,agrn
ptpn11b,ptpn11b
ttll10,ttll10
si:dkey-21o19.2,sidkey21o19.2
arhgef19,arhgef19
CR925709.3,CR925709.3
CR925709.1,CR925709.1
ano11,ano11
CR925709.2,CR925709.2
plekhm2,plekhm2
ddost,ddost
zbtb17,zbtb17
hspb7,hspb7
clcnk,clcnk
fam131c,fam131c
epha2b,epha2b
spen,spen
BX957326.4,BX957326.4
tmem82,tmem82
sult1st5,sult1st5
szrd1,szrd1
atp13a2,atp13a2
ENSDARG00000092713,ENSDARG00000092713
BX957326.2,BX957326.2
tmem240a,tmem240a
mlh3,mlh3
kansl2,kansl2
nckap5l,nckap5l
BX957326.1,BX957326.1
BX957326.3,BX957326.3
ctdsp2,ctdsp2
sdf4,sdf4
c1qtnf12,c1qtnf12
olfml3a,olfml3a
syt6a,syt6a
CR376748.1,CR376748.1
klhl21,klhl21
zbtb48,zbtb48
nol9,nol9
casp9,casp9
arhgap4a,arhgap4a
avpr2aa,avpr2aa
CR847803.1,CR847803.1
idh3g,idh3g
fam3a,fam3a
si:dkey-151g10.3,sidkey151g10.3
erbb3b,erbb3b
pa2g4b,pa2g4b
si:dkey-151g10.6,sidkey151g10.6
esyt1a,esyt1a
fmnl3,fmnl3
lrp1ab,lrp1ab
rbms2b,rbms2b
si:dkey-21c19.3,sidkey21c19.3
BX005414.1,BX005414.1
fitm2,fitm2
r3hdml,r3hdml
hnf4a,hnf4a
ttpal,ttpal
pkig,pkig
ada,ada
ccn5,ccn5
si:dkey-78k11.9,sidkey78k11.9
pfkfb1,pfkfb1
itih6,itih6
gdi1,gdi1
atp6ap1b,atp6ap1b
rca2.1,rca2.1
si:dkey-78k11.4,sidkey78k11.4
rca2.2,rca2.2
ptpn22,ptpn22
RSBN1,RSBN1
MAGI3,MAGI3
si:ch73-206d17.1,sich73206d17.1
si:dkey-205h13.1,sidkey205h13.1
si:dkey-205h13.2,sidkey205h13.2
hspg2,hspg2
CR855310.1,CR855310.1
zgc:158263,zgc158263
galnt6,galnt6
adcy6b,adcy6b
cacnb3b,cacnb3b
rnd1b,rnd1b
zgc:66440,zgc66440
ptges3a,ptges3a
mipa,mipa
stat6,stat6
si:dkey-157g16.6,sidkey157g16.6
scn8aa,scn8aa
tmprss12,tmprss12
si:dkey-9p24.5,sidkey9p24.5
