orig_gene,proc_gene
fblim1,fblim1
fbln2,fbln2
fbln5,fbln5
fbln7,fbln7
fbn2b,fbn2b
fbp1a,fbp1a
fbp1b,fbp1b
fbrs,fbrs
fbrsl1,fbrsl1
fbxl14a,fbxl14a
fbxl14b,fbxl14b
fbxl15,fbxl15
fbxl16,fbxl16
fbxl17,fbxl17
fbxl18,fbxl18
fbxl2,fbxl2
fbxl20,fbxl20
fbxl22,fbxl22
fbxl3a,fbxl3a
fbxl3b,fbxl3b
fbxl4,fbxl4
fbxl5,fbxl5
fbxl6,fbxl6
fbxl7,fbxl7
fbxl8,fbxl8
fbxo10,fbxo10
fbxo11a,fbxo11a
fbxo15,fbxo15
fbxo16,fbxo16
fbxo18,fbxo18
fbxo22,fbxo22
fbxo25,fbxo25
fbxo3,fbxo3
fbxo30a,fbxo30a
fbxo30b,fbxo30b
fbxo31,fbxo31
fbxo32,fbxo32
fbxo34,fbxo34
fbxo36b,fbxo36b
fbxo38,fbxo38
fbxo40.1,fbxo40.1
fbxo42,fbxo42
fbxo43,fbxo43
fbxo44,fbxo44
fbxo45,fbxo45
fbxo5,fbxo5
fbxo7,fbxo7
fbxo8,fbxo8
fbxo9,fbxo9
fbxw11a,fbxw11a
fbxw11b,fbxw11b
fbxw2,fbxw2
fbxw4,fbxw4
fbxw5,fbxw5
fbxw7,fbxw7
fbxw8,fbxw8
fbxw9,fbxw9
fcer1gl,fcer1gl
fcf1,fcf1
fcho1,fcho1
fcho2,fcho2
fdps,fdps
fdx1,fdx1
fdx1b,fdx1b
fdx1l,fdx1l
fdxacb1,fdxacb1
fdxr,fdxr
fech,fech
fem1b,fem1b
fem1c,fem1c
fen1,fen1
fer,fer
fermt1,fermt1
fermt2,fermt2
fermt3b,fermt3b
fes,fes
fetub,fetub
fev,fev
fez1,fez1
fezf1,fezf1
fezf2,fezf2
fgb,fgb
fgd1,fgd1
fgd4a,fgd4a
fgd4b,fgd4b
fgd5a,fgd5a
fgd5b,fgd5b
fgd6,fgd6
fgf10a,fgf10a
fgf10b,fgf10b
fgf12a,fgf12a
fgf12b,fgf12b
fgf13a,fgf13a
fgf13b,fgf13b
fgf17,fgf17
fgf18a,fgf18a
fgf18b,fgf18b
fgf1a,fgf1a
fgf1b,fgf1b
fgf20b,fgf20b
fgf24,fgf24
fgf3,fgf3
fgf4,fgf4
fgf8a,fgf8a
fgf8b,fgf8b
fgfbp2a,fgfbp2a
fgfbp2b,fgfbp2b
fgfr1a,fgfr1a
fgfr1b,fgfr1b
fgfr1op,fgfr1op
fgfr1op2,fgfr1op2
fgfr2,fgfr2
fgfr3,fgfr3
fgfr4,fgfr4
fgfrl1a,fgfrl1a
fgfrl1b,fgfrl1b
fggy,fggy
fgl1,fgl1
fgl2a,fgl2a
fh,fh
fhad1,fhad1
fhdc1,fhdc1
fhdc2,fhdc2
fhdc3,fhdc3
fhit,fhit
fhl1a,fhl1a
fhl1b,fhl1b
fhl2a,fhl2a
fhl3a,fhl3a
fhl3b,fhl3b
fhod1,fhod1
fhod3a,fhod3a
fhod3b,fhod3b
fibina,fibina
fibinb,fibinb
fibpa,fibpa
fibpb,fibpb
ficd,ficd
fign,fign
fignl1,fignl1
filip1a,filip1a
filip1b,filip1b
fip1l1a,fip1l1a
fip1l1b,fip1l1b
fis1,fis1
fitm2,fitm2
fjx1,fjx1
fkbp10a,fkbp10a
fkbp10b,fkbp10b
fkbp11,fkbp11
fkbp14,fkbp14
fkbp16,fkbp16
fkbp1aa,fkbp1aa
fkbp1ab,fkbp1ab
fkbp1b,fkbp1b
fkbp2,fkbp2
fkbp3,fkbp3
fkbp4,fkbp4
fkbp5,fkbp5
fkbp6,fkbp6
fkbp7,fkbp7
fkbp8,fkbp8
fkbp9,fkbp9
fkbpl,fkbpl
fkrp,fkrp
fktn,fktn
flad1,flad1
flcn,flcn
fli1a,fli1a
fli1b,fli1b
flii,flii
flj11011l,flj11011l
flj13639,flj13639
flna,flna
flnb,flnb
flnca,flnca
flncb,flncb
flot1b,flot1b
flot2a,flot2a
flot2b,flot2b
flr,flr
flrt1b,flrt1b
flrt2,flrt2
flrt3,flrt3
flt1,flt1
flt4,flt4
flvcr1,flvcr1
flvcr2b,flvcr2b
fmn2a,fmn2a
fmn2b,fmn2b
fmnl1a,fmnl1a
fmnl2a,fmnl2a
fmnl2b,fmnl2b
fmnl3,fmnl3
fmo5,fmo5
fmoda,fmoda
fmr1,fmr1
fn1a,fn1a
fn1b,fn1b
fnbp1a,fnbp1a
fnbp1l,fnbp1l
fnbp4,fnbp4
fndc1,fndc1
fndc3a,fndc3a
fndc3ba,fndc3ba
fndc3bb,fndc3bb
fndc4b,fndc4b
fnip1,fnip1
fnta,fnta
fntb,fntb
focad,focad
fopnl,fopnl
fosab,fosab
fosb,fosb
fosl1a,fosl1a
fosl2,fosl2
foxa,foxa
foxa1,foxa1
foxa2,foxa2
foxa3,foxa3
foxb1a,foxb1a
foxb1b,foxb1b
foxc1a,foxc1a
foxc1b,foxc1b
foxd1,foxd1
foxd2,foxd2
foxd3,foxd3
foxd5,foxd5
foxe3,foxe3
foxf1,foxf1
foxf2a,foxf2a
foxf2b,foxf2b
foxg1a,foxg1a
foxg1b,foxg1b
foxg1d,foxg1d
foxh1,foxh1
foxi1,foxi1
foxi3a,foxi3a
foxi3b,foxi3b
foxj1a,foxj1a
foxj1b,foxj1b
foxj2,foxj2
foxj3,foxj3
foxk1,foxk1
foxk2,foxk2
foxl1,foxl1
foxl2b,foxl2b
foxm1,foxm1
foxn2b,foxn2b
foxn3,foxn3
foxn4,foxn4
foxo1a,foxo1a
foxo3a,foxo3a
foxo3b,foxo3b
foxo4,foxo4
foxp1a,foxp1a
foxp1b,foxp1b
foxp2,foxp2
foxp3b,foxp3b
foxp4,foxp4
foxq1a,foxq1a
foxq1b,foxq1b
foxred1,foxred1
foxred2,foxred2
fpgs,fpgs
fpgt,fpgt
fpr1,fpr1
fra10ac1,fra10ac1
fras1,fras1
frem1a,frem1a
frem1b,frem1b
frem2a,frem2a
frem2b,frem2b
frem3,frem3
frg1,frg1
frk,frk
frmd4ba,frmd4ba
frmd6,frmd6
frmd8,frmd8
frmpd1b,frmpd1b
frmpd3,frmpd3
frs2a,frs2a
frs2b,frs2b
frs3,frs3
frya,frya
fryb,fryb
fryl,fryl
frzb,frzb
fsbp,fsbp
fscn1a,fscn1a
fscn1b,fscn1b
fscn2b,fscn2b
fsd1,fsd1
fsta,fsta
fstb,fstb
fstl1a,fstl1a
fstl1b,fstl1b
fstl3,fstl3
fstl4,fstl4
ftcd,ftcd
fth1a,fth1a
fth1b,fth1b
fto,fto
ftr02,ftr02
ftr14,ftr14
ftr23,ftr23
ftr24,ftr24
ftr43,ftr43
ftr51,ftr51
ftr64,ftr64
ftr67,ftr67
ftr82,ftr82
ftr83,ftr83
ftr86,ftr86
ftr93,ftr93
ftsj1,ftsj1
ftsj3,ftsj3
fubp1,fubp1
fubp3,fubp3
fuca1.1,fuca1.1
fuca1.2,fuca1.2
fuca2,fuca2
fuk,fuk
fundc1,fundc1
fundc2,fundc2
fuom,fuom
furina,furina
furinb,furinb
fus,fus
fut10,fut10
fut11,fut11
fut7,fut7
fut8a,fut8a
fut9b,fut9b
fut9d,fut9d
fxn,fxn
fxr1,fxr1
fxr2,fxr2
fxyd1,fxyd1
fxyd6l,fxyd6l
fybb,fybb
fyco1a,fyco1a
fyco1b,fyco1b
fyna,fyna
fynb,fynb
fzd10,fzd10
fzd2,fzd2
fzd3a,fzd3a
fzd3b,fzd3b
fzd4,fzd4
fzd5,fzd5
fzd7a,fzd7a
fzd7b,fzd7b
fzd8a,fzd8a
fzd8b,fzd8b
fzd9b,fzd9b
fzr1a,fzr1a
fzr1b,fzr1b
g0s2,g0s2
g2e3,g2e3
g3bp1,g3bp1
g3bp2,g3bp2
g6pc3,g6pc3
g6pca.2,g6pca.2
g6pd,g6pd
gaa,gaa
gab1,gab1
gabarapa,gabarapa
gabarapb,gabarapb
gabarapl2,gabarapl2
gabbr1a,gabbr1a
gabbr1b,gabbr1b
gabpa,gabpa
gabpb1,gabpb1
gabpb2a,gabpb2a
gabpb2b,gabpb2b
gabrb1,gabrb1
gabrb3,gabrb3
gabrr2b,gabrr2b
gad2,gad2
gadd45aa,gadd45aa
gadd45ab,gadd45ab
gadd45ba,gadd45ba
gadd45bb,gadd45bb
gadd45ga,gadd45ga
gadd45gb.1,gadd45gb.1
gadd45gip1,gadd45gip1
gak,gak
gal3st1a,gal3st1a
gal3st3,gal3st3
gal3st4,gal3st4
galca,galca
galcb,galcb
gale,gale
galk1,galk1
galk2,galk2
galm,galm
galns,galns
galnt1,galnt1
galnt10,galnt10
galnt11,galnt11
galnt12,galnt12
galnt13,galnt13
galnt14,galnt14
galnt17,galnt17
galnt18b,galnt18b
galnt2,galnt2
galnt6,galnt6
galnt7,galnt7
galnt8a.2,galnt8a.2
galnt8b.1,galnt8b.1
galt,galt
gamt,gamt
ganab,ganab
ganc,ganc
gap43,gap43
gapdh,gapdh
gapdhs,gapdhs
gapvd1,gapvd1
gar1,gar1
garem,garem
gars,gars
gart,gart
gas1a,gas1a
gas1b,gas1b
gas2b,gas2b
gas2l1,gas2l1
gas2l3,gas2l3
gas6,gas6
gas7a,gas7a
gas8,gas8
gata1a,gata1a
gata2a,gata2a
gata3,gata3
gata4,gata4
gata5,gata5
gata6,gata6
gatad1,gatad1
gatad2ab,gatad2ab
gatad2b,gatad2b
gatb,gatb
gatd1,gatd1
gatm,gatm
gatsl2,gatsl2
gb:ai877918,gbai877918
gb:bc139872,gbbc139872
gb:cr929477,gbcr929477
gb:eh507706,gbeh507706
gba,gba
gba2,gba2
gbf1,gbf1
gbgt1l4,gbgt1l4
gbp,gbp
gbp1,gbp1
gbp3,gbp3
gbx1,gbx1
gbx2,gbx2
gcat,gcat
gcc1,gcc1
gcdha,gcdha
gcdhb,gcdhb
gcfc2,gcfc2
gcga,gcga
gch1,gch1
gch2,gch2
gchfr,gchfr
gclc,gclc
gclm,gclm
gcm2,gcm2
gcn1,gcn1
gcna,gcna
gcnt3,gcnt3
gcnt4a,gcnt4a
gcnt4b,gcnt4b
gcnt7,gcnt7
gcsha,gcsha
gcshb,gcshb
gda,gda
gdap2,gdap2
gde1,gde1
gdf10a,gdf10a
gdf11,gdf11
gdf3,gdf3
gdf6a,gdf6a
gdf7,gdf7
gdi1,gdi1
gdi2,gdi2
gdnfa,gdnfa
gdpd1,gdpd1
gdpd2,gdpd2
gdpd3a,gdpd3a
gdpd4b,gdpd4b
gdpd5a,gdpd5a
gdpd5b,gdpd5b
gem,gem
gemin2,gemin2
gemin4,gemin4
gemin5,gemin5
gemin6,gemin6
gemin7,gemin7
gemin8,gemin8
get4,get4
gfap,gfap
gfer,gfer
gfi1ab,gfi1ab
gfm1,gfm1
gfm2,gfm2
gfod2,gfod2
gfpt1,gfpt1
gfra1a,gfra1a
gfra3,gfra3
gfra4a,gfra4a
gfra4b,gfra4b
gga1,gga1
gga3,gga3
ggact.1,ggact.1
ggact.2,ggact.2
ggact.3,ggact.3
ggcta,ggcta
ggctb,ggctb
ggcx,ggcx
ggh,ggh
ggnbp2,ggnbp2
ggps1,ggps1
ggt1a,ggt1a
ggt5a,ggt5a
ghdc,ghdc
ghra,ghra
ghrb,ghrb
ghsra,ghsra
gid8a,gid8a
gid8b,gid8b
gig2o,gig2o
gigyf1a,gigyf1a
gigyf1b,gigyf1b
gigyf2,gigyf2
ginm1,ginm1
gins1,gins1
gins2,gins2
gins3,gins3
gins4,gins4
gipc2,gipc2
gipc3,gipc3
git1,git1
git2a,git2a
git2b,git2b
gjd2b,gjd2b
gk5,gk5
gkap1,gkap1
gkup,gkup
gla,gla
glb1,glb1
glb1l,glb1l
glcci1a,glcci1a
glceb,glceb
gldc,gldc
gle1,gle1
glg1a,glg1a
glg1b,glg1b
gli1,gli1
gli2a,gli2a
gli2b,gli2b
gli3,gli3
glipr1a,glipr1a
glipr2,glipr2
glipr2l,glipr2l
glis2a,glis2a
glmna,glmna
glmp,glmp
glo1,glo1
glod4,glod4
glod5,glod5
glra1,glra1
glra3,glra3
glrbb,glrbb
glrx,glrx
glrx2,glrx2
glrx3,glrx3
glrx5,glrx5
glsa,glsa
glsb,glsb
glsl,glsl
glt8d1,glt8d1
glud1a,glud1a
glud1b,glud1b
glula,glula
glulb,glulb
glyctk,glyctk
glyr1,glyr1
gm2a,gm2a
gmcl1,gmcl1
gmds,gmds
gmeb1,gmeb1
gmfb,gmfb
gmip,gmip
gmnn,gmnn
gmppaa,gmppaa
gmppab,gmppab
gmppb,gmppb
gmpr2,gmpr2
gmps,gmps
gna11a,gna11a
gna11b,gna11b
gna12a,gna12a
gna13a,gna13a
gna13b,gna13b
gna14,gna14
gnai1,gnai1
gnai2a,gnai2a
gnai2b,gnai2b
gnai3,gnai3
gnaia,gnaia
gnal,gnal
gnal2,gnal2
gnao1a,gnao1a
gnao1b,gnao1b
gnas,gnas
gnav1,gnav1
gnb1a,gnb1a
gnb1b,gnb1b
gnb2,gnb2
gnb4b,gnb4b
gne,gne
gng10,gng10
gng12a,gng12a
gng13b,gng13b
gng2,gng2
gng3,gng3
gng5,gng5
gng7,gng7
gnl1,gnl1
gnl2,gnl2
gnl3,gnl3
gnl3l,gnl3l
gnmt,gnmt
gnpat,gnpat
gnpda1,gnpda1
gnpda2,gnpda2
gnpnat1,gnpnat1
gnptab,gnptab
gnptg,gnptg
gnsa,gnsa
gnsb,gnsb
golga1,golga1
golga2,golga2
golga3,golga3
golga4,golga4
golga5,golga5
golga7,golga7
golga7ba,golga7ba
golgb1,golgb1
golim4b,golim4b
golph3,golph3
golph3l,golph3l
golt1ba,golt1ba
golt1bb,golt1bb
gon4l,gon4l
gopc,gopc
gorab,gorab
gorasp1a,gorasp1a
gorasp2,gorasp2
gosr1,gosr1
gosr2,gosr2
got1,got1
got1l1,got1l1
got2a,got2a
got2b,got2b
gp1bb,gp1bb
gpaa1,gpaa1
gpalpp1,gpalpp1
gpam,gpam
gpank1,gpank1
gpat2,gpat2
gpat3,gpat3
gpat4,gpat4
gpatch1,gpatch1
gpatch11,gpatch11
gpatch3,gpatch3
gpatch4,gpatch4
gpatch8,gpatch8
gpbp1l1,gpbp1l1
gpc1b,gpc1b
gpc3,gpc3
gpc4,gpc4
gpc5a,gpc5a
gpcpd1,gpcpd1
gpd1a,gpd1a
gpd1b,gpd1b
gpd1c,gpd1c
gpd1l,gpd1l
gpd2,gpd2
gphna,gphna
gphnb,gphnb
gpia,gpia
gpkow,gpkow
gpm6aa,gpm6aa
gpm6ab,gpm6ab
gpm6ba,gpm6ba
gpm6bb,gpm6bb
gpn1,gpn1
gpn2,gpn2
gpn3,gpn3
gpr107,gpr107
gpr108,gpr108
gpr12,gpr12
gpr132b,gpr132b
gpr137,gpr137
gpr143,gpr143
gpr146,gpr146
gpr155a,gpr155a
gpr155b,gpr155b
gpr157,gpr157
gpr160,gpr160
gpr161,gpr161
gpr174,gpr174
gpr182,gpr182
gpr183a,gpr183a
gpr183b,gpr183b
gpr19,gpr19
gpr22a,gpr22a
gpr27,gpr27
gpr35.1,gpr35.1
gpr37a,gpr37a
gpr37b,gpr37b
gpr39,gpr39
gpr63,gpr63
gpr65,gpr65
gpr75,gpr75
gpr84,gpr84
gpr85,gpr85
gprc5ba,gprc5ba
gps1,gps1
gps2,gps2
gpsm1a,gpsm1a
gpsm1b,gpsm1b
gpsm2,gpsm2
gpsm2l,gpsm2l
gpt2,gpt2
gpt2l,gpt2l
gpx1a,gpx1a
gpx1b,gpx1b
gpx3,gpx3
gpx4a,gpx4a
gpx4b,gpx4b
gpx7,gpx7
gpx8,gpx8
gra,gra
gramd1a,gramd1a
gramd1c,gramd1c
gramd2aa,gramd2aa
gramd4b,gramd4b
grap2a,grap2a
grap2b,grap2b
grapa,grapa
grasp,grasp
grb10a,grb10a
grb10b,grb10b
grb2a,grb2a
grb2b,grb2b
grcc10,grcc10
greb1,greb1
greb1l,greb1l
grem1a,grem1a
grem2b,grem2b
grhl1,grhl1
grhl2a,grhl2a
grhl2b,grhl2b
grhl3,grhl3
grhpra,grhpra
grhprb,grhprb
gria1a,gria1a
gria1b,gria1b
gria2a,gria2a
gria2b,gria2b
gria3b,gria3b
gria4a,gria4a
gria4b,gria4b
grid1a,grid1a
grik1a,grik1a
grik5,grik5
grin1a,grin1a
grin2bb,grin2bb
grin2da,grin2da
grin2db,grin2db
grin3bb,grin3bb
grinaa,grinaa
grinab,grinab
grip1,grip1
grip2a,grip2a
grip2b,grip2b
gripap1,gripap1
grk1a,grk1a
grk3,grk3
grk4,grk4
grk5,grk5
grk5l,grk5l
grk6,grk6
grk7b,grk7b
grm2b,grm2b
grm4,grm4
grm6b,grm6b
grna,grna
grnb,grnb
grp,grp
grpel1,grpel1
grpel2,grpel2
grsf1,grsf1
grtp1a,grtp1a
grtp1b,grtp1b
grwd1,grwd1
gsap,gsap
gsc,gsc
gsdmea,gsdmea
gsdmeb,gsdmeb
gse1,gse1
gsk3aa,gsk3aa
gsk3ab,gsk3ab
gsk3b,gsk3b
gskip,gskip
gsna,gsna
gsnb,gsnb
gspt1,gspt1
gspt1l,gspt1l
gsr,gsr
gss,gss
gsta.1,gsta.1
gsta.2,gsta.2
gstcd,gstcd
gstk1,gstk1
gstm.1,gstm.1
gstm.2,gstm.2
gstm.3,gstm.3
gsto1,gsto1
gsto2,gsto2
gstp1,gstp1
gstr,gstr
gstt1a,gstt1a
gstt1b,gstt1b
gstt2,gstt2
gsx1,gsx1
gsx2,gsx2
gtdc1,gtdc1
gtf2a1,gtf2a1
gtf2a1l,gtf2a1l
gtf2a2,gtf2a2
gtf2b,gtf2b
gtf2e1,gtf2e1
gtf2e2,gtf2e2
gtf2f1,gtf2f1
gtf2f2a,gtf2f2a
gtf2h1,gtf2h1
gtf2h2,gtf2h2
gtf2h3,gtf2h3
gtf2h4,gtf2h4
gtf2h5,gtf2h5
gtf2ird1,gtf2ird1
gtf3aa,gtf3aa
gtf3ab,gtf3ab
gtf3c2,gtf3c2
gtf3c3,gtf3c3
gtf3c4,gtf3c4
gtf3c5,gtf3c5
gtf3c6,gtf3c6
gtpbp1,gtpbp1
gtpbp10,gtpbp10
gtpbp1l,gtpbp1l
gtpbp2b,gtpbp2b
gtpbp3,gtpbp3
gtpbp4,gtpbp4
gtpbp6,gtpbp6
gtse1,gtse1
gucd1,gucd1
gucy1a1,gucy1a1
gucy2c,gucy2c
guf1,guf1
guk1a,guk1a
gulp1a,gulp1a
gulp1b,gulp1b
gusb,gusb
gxylt1b,gxylt1b
gxylt2,gxylt2
gyg1a,gyg1a
gyg1b,gyg1b
gys1,gys1
gzm3.2,gzm3.2
gzm3.3,gzm3.3
gzm3.4,gzm3.4
h1f0,h1f0
h1fx,h1fx
h1m,h1m
h2afva,h2afva
h2afvb,h2afvb
h2afx,h2afx
h2afx1,h2afx1
h2afy,h2afy
h2afy2,h2afy2
h3f3b.1,h3f3b.1
h3f3c,h3f3c
h3f3d,h3f3d
h6pd,h6pd
habp2,habp2
hacd1,hacd1
hacd2,hacd2
hacd3,hacd3
hace1,hace1
hacl1,hacl1
hadh,hadh
hadhaa,hadhaa
hadhab,hadhab
hagh,hagh
hamp,hamp
hand2,hand2
hapln1a,hapln1a
hapln1b,hapln1b
hapln3,hapln3
harbi1,harbi1
hars,hars
has2,has2
hat1,hat1
haus1,haus1
haus3,haus3
haus4,haus4
haus5,haus5
haus6,haus6
haus7,haus7
havcr1,havcr1
hax1,hax1
hbae1,hbae1
hbae1.3,hbae1.3
hbae3,hbae3
hbae5,hbae5
hbbe1.1,hbbe1.1
hbbe1.2,hbbe1.2
hbbe2,hbbe2
hbbe3,hbbe3
hbegfa,hbegfa
hbegfb,hbegfb
hbl1,hbl1
hbp1,hbp1
hbs1l,hbs1l
hcar1-3,hcar1-3
hccsa.1,hccsa.1
hccsb,hccsb
hcfc1a,hcfc1a
hcfc1b,hcfc1b
hcfc2,hcfc2
hck,hck
hcls1,hcls1
hcn1,hcn1
hcn2b,hcn2b
hdac1,hdac1
hdac10,hdac10
hdac12,hdac12
hdac3,hdac3
hdac4,hdac4
hdac5,hdac5
hdac6,hdac6
hdac8,hdac8
hdac9b,hdac9b
hdc,hdc
hddc2,hddc2
hddc3,hddc3
hdgfl2,hdgfl2
hdhd2,hdhd2
hdhd3,hdhd3
hdlbpa,hdlbpa
hdlbpb,hdlbpb
hdr,hdr
hdx,hdx
he1.1,he1.1
he1.2,he1.2
he1.3,he1.3
heatr1,heatr1
heatr3,heatr3
heatr5a,heatr5a
heatr6,heatr6
hebp2,hebp2
heca,heca
hectd1,hectd1
hectd3,hectd3
hecw2a,hecw2a
hecw2b,hecw2b
heg1,heg1
helb,helb
hells,hells
helt,helt
helz,helz
hemgn,hemgn
hemk1,hemk1
henmt1,henmt1
hepacama,hepacama
hephl1a,hephl1a
her1,her1
her11,her11
her12,her12
her13,her13
her15.1,her15.1
her15.2,her15.2
her2,her2
her3,her3
her4.1,her4.1
her4.2,her4.2
her4.3,her4.3
her4.4,her4.4
her5,her5
her6,her6
her7,her7
her8.2,her8.2
her8a,her8a
her9,her9
herc1,herc1
herc2,herc2
herc3,herc3
herc4,herc4
herpud1,herpud1
herpud2,herpud2
hes2.1,hes2.1
hes2.2,hes2.2
hes6,hes6
hexa,hexa
hexb,hexb
hexdc,hexdc
hexim1,hexim1
hey1,hey1
hey2,hey2
heyl,heyl
hfe2,hfe2
hfm1,hfm1
hgd,hgd
hgfa,hgfa
hgh1,hgh1
hgs,hgs
hgsnat,hgsnat
hhat,hhat
hhatla,hhatla
hhatlb,hhatlb
hhip,hhip
hhipl1,hhipl1
hhipl2,hhipl2
hhla2a.1,hhla2a.1
hiat1a,hiat1a
hiat1b,hiat1b
hibadha,hibadha
hibadhb,hibadhb
hibch,hibch
hic1l,hic1l
hic2,hic2
hid1a,hid1a
hid1b,hid1b
hif1ab,hif1ab
hif1al,hif1al
hif1an,hif1an
higd1a,higd1a
higd2a,higd2a
hikeshi,hikeshi
hinfp,hinfp
hint1,hint1
hint2,hint2
hip1,hip1
hip1rb,hip1rb
hipk2,hipk2
hipk3a,hipk3a
hipk3b,hipk3b
hira,hira
hirip3,hirip3
hist1h2a10,hist1h2a10
hist1h2a11,hist1h2a11
hist1h2a3,hist1h2a3
hist2h2l,hist2h2l
histh1l,histh1l
hivep1,hivep1
hivep2a,hivep2a
hivep3b,hivep3b
hk1,hk1
hk2,hk2
hlcs,hlcs
hlfa,hlfa
hltf,hltf
hlx1,hlx1
hm13,hm13
hmbsa,hmbsa
hmbsb,hmbsb
hmces,hmces
hmcn1,hmcn1
hmcn2,hmcn2
hmg20a,hmg20a
hmg20b,hmg20b
hmga1a,hmga1a
hmga1b,hmga1b
hmga2,hmga2
hmgb1a,hmgb1a
hmgb1b,hmgb1b
hmgb2a,hmgb2a
hmgb2b,hmgb2b
hmgb3a,hmgb3a
hmgb3b,hmgb3b
hmgcl,hmgcl
hmgcra,hmgcra
hmgcrb,hmgcrb
hmgcs1,hmgcs1
hmgn2,hmgn2
hmgn3,hmgn3
hmgn6,hmgn6
hmgn7,hmgn7
hmgxb3,hmgxb3
hmgxb4a,hmgxb4a
hmha1a,hmha1a
hmha1b,hmha1b
hmmr,hmmr
hmox1a,hmox1a
hmox2a,hmox2a
hmox2b,hmox2b
hmx1,hmx1
hmx2,hmx2
hmx3a,hmx3a
hmx4,hmx4
hnf1ba,hnf1ba
hnf1bb,hnf1bb
hnf4a,hnf4a
hnf4g,hnf4g
hnmt,hnmt
hnrnpa0a,hnrnpa0a
hnrnpa0b,hnrnpa0b
hnrnpa0l,hnrnpa0l
hnrnpa1a,hnrnpa1a
hnrnpa1b,hnrnpa1b
hnrnpa3,hnrnpa3
hnrnpaba,hnrnpaba
hnrnpabb,hnrnpabb
hnrnpc,hnrnpc
hnrnpd,hnrnpd
hnrnpdl,hnrnpdl
hnrnph1,hnrnph1
hnrnph1l,hnrnph1l
hnrnph3,hnrnph3
hnrnpk,hnrnpk
hnrnpl,hnrnpl
hnrnpl2,hnrnpl2
hnrnpm,hnrnpm
hnrnpr,hnrnpr
hnrnpua,hnrnpua
hnrnpub,hnrnpub
hnrnpul1,hnrnpul1
hnrnpul1l,hnrnpul1l
hnrpkl,hnrpkl
hoga1,hoga1
homer1b,homer1b
homer2,homer2
homer3b,homer3b
homeza,homeza
homezb,homezb
hook1,hook1
hopx,hopx
hoxa10b,hoxa10b
hoxa11a,hoxa11a
hoxa11b,hoxa11b
hoxa13a,hoxa13a
hoxa13b,hoxa13b
hoxa1a,hoxa1a
hoxa2b,hoxa2b
hoxa3a,hoxa3a
hoxa5a,hoxa5a
hoxa9a,hoxa9a
hoxa9b,hoxa9b
hoxb10a,hoxb10a
hoxb13a,hoxb13a
hoxb1b,hoxb1b
hoxb2a,hoxb2a
hoxb3a,hoxb3a
hoxb4a,hoxb4a
hoxb5a,hoxb5a
hoxb5b,hoxb5b
hoxb6a,hoxb6a
hoxb6b,hoxb6b
hoxb7a,hoxb7a
hoxb8a,hoxb8a
hoxb8b,hoxb8b
hoxb9a,hoxb9a
hoxc10a,hoxc10a
hoxc11a,hoxc11a
hoxc11b,hoxc11b
hoxc12a,hoxc12a
hoxc12b,hoxc12b
hoxc13a,hoxc13a
hoxc13b,hoxc13b
hoxc1a,hoxc1a
hoxc3a,hoxc3a
hoxc4a,hoxc4a
hoxc5a,hoxc5a
hoxc6b,hoxc6b
hoxc8a,hoxc8a
hoxc9a,hoxc9a
hoxd10a,hoxd10a
hoxd11a,hoxd11a
hoxd12a,hoxd12a
hoxd13a,hoxd13a
hoxd3a,hoxd3a
hoxd4a,hoxd4a
hoxd9a,hoxd9a
hp1bp3,hp1bp3
hpca,hpca
hpcal1,hpcal1
hpcal4,hpcal4
hpda,hpda
hpdb,hpdb
hpdl,hpdl
hpf1,hpf1
hpgd,hpgd
hpn,hpn
hprt1,hprt1
hprt1l,hprt1l
hps1,hps1
hps3,hps3
hps4,hps4
hps5,hps5
hpse,hpse
hrasa,hrasa
hrasb,hrasb
hs1bp3,hs1bp3
hs2st1a,hs2st1a
hs3st1l2,hs3st1l2
hs3st3b1a,hs3st3b1a
hs3st3b1b,hs3st3b1b
hs6st1a,hs6st1a
hs6st1b,hs6st1b
hs6st2,hs6st2
hsbp1a,hsbp1a
hsbp1b,hsbp1b
hsbp1l1,hsbp1l1
hsd11b1la,hsd11b1la
hsd11b2,hsd11b2
hsd17b10,hsd17b10
hsd17b12a,hsd17b12a
hsd17b12b,hsd17b12b
hsd17b14,hsd17b14
hsd17b3,hsd17b3
hsd17b4,hsd17b4
hsd17b7,hsd17b7
hsd17b8,hsd17b8
hsd20b2,hsd20b2
hsd3b7,hsd3b7
hsdl1,hsdl1
hsdl2,hsdl2
hsf1,hsf1
hsf2,hsf2
hsh2d,hsh2d
hsp70.1,hsp70.1
hsp70.2,hsp70.2
hsp70.3,hsp70.3
hsp70l,hsp70l
hsp90aa1.1,hsp90aa1.1
hsp90aa1.2,hsp90aa1.2
hsp90ab1,hsp90ab1
hsp90b1,hsp90b1
hspa12a,hspa12a
hspa12b,hspa12b
hspa13,hspa13
hspa14,hspa14
hspa4a,hspa4a
hspa4b,hspa4b
hspa5,hspa5
hspa8,hspa8
hspa9,hspa9
hspb1,hspb1
hspb11,hspb11
hspb6,hspb6
hspb8,hspb8
hspb9,hspb9
hspbap1,hspbap1
hspbp1,hspbp1
hspd1,hspd1
hspe1,hspe1
hspg2,hspg2
hsph1,hsph1
htatip2,htatip2
htatsf1,htatsf1
htr1d,htr1d
htr3a,htr3a
htr5aa,htr5aa
htr5ab,htr5ab
htra1a,htra1a
htra1b,htra1b
htt,htt
