orig_gene,proc_gene
ccdc47,ccdc47
ccdc50,ccdc50
ccdc51,ccdc51
ccdc57,ccdc57
ccdc58,ccdc58
ccdc59,ccdc59
ccdc61,ccdc61
ccdc62,ccdc62
ccdc65,ccdc65
CCDC69,CCDC69
ccdc6a,ccdc6a
ccdc6b,ccdc6b
ccdc73,ccdc73
ccdc77,ccdc77
ccdc78,ccdc78
ccdc80,ccdc80
ccdc80l1,ccdc80l1
ccdc80l2,ccdc80l2
ccdc82,ccdc82
ccdc83,ccdc83
ccdc84,ccdc84
ccdc85a,ccdc85a
ccdc85al,ccdc85al
ccdc85b,ccdc85b
ccdc85ca,ccdc85ca
ccdc85cb,ccdc85cb
ccdc87,ccdc87
ccdc88aa,ccdc88aa
ccdc88b,ccdc88b
ccdc88c,ccdc88c
ccdc9,ccdc9
ccdc90b,ccdc90b
ccdc92,ccdc92
ccdc93,ccdc93
ccdc96,ccdc96
ccdc97,ccdc97
ccdc9b,ccdc9b
ccka,ccka
CCKAR,CCKAR
CCKBR,CCKBR
ccl19a.1,ccl19a.1
ccl19a.2,ccl19a.2
ccl19b,ccl19b
ccl25b,ccl25b
ccl27a,ccl27a
ccl27b,ccl27b
ccl32b.3,ccl32b.3
ccl33.2,ccl33.2
ccl33.3,ccl33.3
ccl34a.4,ccl34a.4
ccl34b.3,ccl34b.3
ccl34b.4,ccl34b.4
ccl34b.8,ccl34b.8
ccl34b.9,ccl34b.9
ccl35.1,ccl35.1
ccl36.1,ccl36.1
ccl38.1,ccl38.1
ccl38.6,ccl38.6
ccl38a.3,ccl38a.3
ccl38a.4,ccl38a.4
ccl38a.5,ccl38a.5
ccl39.1,ccl39.1
ccl39.3,ccl39.3
ccl39.4,ccl39.4
ccl39.5,ccl39.5
ccl39.6,ccl39.6
ccl39.7,ccl39.7
ccl39.9,ccl39.9
ccl44,ccl44
ccm2,ccm2
ccm2l,ccm2l
ccna1,ccna1
ccna2,ccna2
ccnb1,ccnb1
CCNB1IP1,CCNB1IP1
ccnb2,ccnb2
ccnb3,ccnb3
ccnc,ccnc
ccnd1,ccnd1
ccnd2a,ccnd2a
ccnd2b,ccnd2b
ccnd3,ccnd3
ccndbp1,ccndbp1
ccne1,ccne1
ccne2,ccne2
ccnf,ccnf
ccng1,ccng1
ccng2,ccng2
ccnh,ccnh
ccni,ccni
ccnj,ccnj
ccnjl,ccnjl
ccnk,ccnk
ccnl1a,ccnl1a
ccnl1b,ccnl1b
ccnq,ccnq
ccnt2a,ccnt2a
ccnt2b,ccnt2b
ccny,ccny
ccnyl1,ccnyl1
ccr10,ccr10
ccr11.1,ccr11.1
ccr12b.1,ccr12b.1
ccr12b.2,ccr12b.2
ccr2,ccr2
ccr7,ccr7
ccr8.1,ccr8.1
ccr9a,ccr9a
ccs,ccs
ccsapa,ccsapa
ccsapb,ccsapb
ccser1,ccser1
ccser2a,ccser2a
ccser2b,ccser2b
cct3,cct3
cct4,cct4
cct5,cct5
cct6a,cct6a
cct7,cct7
cct8,cct8
ccz1,ccz1
cd109,cd109
cd151,cd151
cd151l,cd151l
cd164,cd164
cd164l2,cd164l2
cd209,cd209
cd22,cd22
cd226,cd226
cd247l,cd247l
cd248a,cd248a
cd248b,cd248b
cd276,cd276
cd28,cd28
cd28l,cd28l
cd2ap,cd2ap
cd2bp2,cd2bp2
cd302,cd302
cd36,cd36
cd37,cd37
cd3eap,cd3eap
cd4-1,cd4-1
cd4-2.2,cd4-2.2
cd40,cd40
cd40lg,cd40lg
cd44a,cd44a
cd44b,cd44b
cd59,cd59
cd63,cd63
cd74a,cd74a
cd74b,cd74b
cd79a,cd79a
cd7al,cd7al
cd81a,cd81a
cd81b,cd81b
cd82a,cd82a
cd82b,cd82b
cd83,cd83
cd8a,cd8a
cd99,cd99
cd99l2,cd99l2
cd9a,cd9a
cd9b,cd9b
cdaa,cdaa
cdab,cdab
cdadc1,cdadc1
cdan1,cdan1
cdc123,cdc123
cdc14aa,cdc14aa
cdc14ab,cdc14ab
cdc14b,cdc14b
cdc16,cdc16
cdc20,cdc20
cdc23,cdc23
cdc25b,cdc25b
cdc25d,cdc25d
cdc26,cdc26
cdc27,cdc27
cdc34a,cdc34a
cdc34b,cdc34b
cdc37,cdc37
cdc37l1,cdc37l1
cdc40,cdc40
cdc42,cdc42
cdc42bpaa,cdc42bpaa
cdc42bpab,cdc42bpab
cdc42bpb,cdc42bpb
cdc42ep1a,cdc42ep1a
cdc42ep2,cdc42ep2
cdc42ep3,cdc42ep3
cdc42ep4a,cdc42ep4a
cdc42ep4b,cdc42ep4b
cdc42ep5,cdc42ep5
cdc42l,cdc42l
cdc42l2,cdc42l2
cdc42se1,cdc42se1
cdc42se2,cdc42se2
cdc45,cdc45
cdc5l,cdc5l
cdc6,cdc6
cdc7,cdc7
cdc73,cdc73
cdca4,cdca4
cdca5,cdca5
cdca7a,cdca7a
cdca7b,cdca7b
cdca8,cdca8
cdca9,cdca9
CDCP1,CDCP1
cdcp1a,cdcp1a
cdcp2,cdcp2
cdh1,cdh1
cdh10a,cdh10a
cdh11,cdh11
cdh12a,cdh12a
cdh15,cdh15
cdh16,cdh16
cdh17,cdh17
CDH18,CDH18
cdh18a,cdh18a
cdh2,cdh2
cdh24a,cdh24a
cdh24b,cdh24b
cdh26.1,cdh26.1
cdh26.2,cdh26.2
cdh27,cdh27
cdh28,cdh28
cdh29,cdh29
cdh30,cdh30
cdh31,cdh31
cdh4,cdh4
cdh5,cdh5
cdh6,cdh6
cdh7a,cdh7a
cdh7b,cdh7b
CDHR1,CDHR1
cdhr1a,cdhr1a
cdhr5a,cdhr5a
cdhr5b,cdhr5b
cdip1,cdip1
cdipt,cdipt
cdk1,cdk1
cdk10,cdk10
cdk11b,cdk11b
cdk12,cdk12
cdk13,cdk13
cdk14,cdk14
cdk15,cdk15
cdk16,cdk16
cdk17,cdk17
CDK18,CDK18
cdk19,cdk19
cdk2,cdk2
cdk20,cdk20
cdk21,cdk21
CDK2AP1,CDK2AP1
cdk2ap2,cdk2ap2
cdk4,cdk4
cdk5,cdk5
cdk5r1a,cdk5r1a
cdk5r1b,cdk5r1b
cdk5r2a,cdk5r2a
cdk5r2b,cdk5r2b
cdk5rap1,cdk5rap1
cdk5rap2,cdk5rap2
cdk5rap3,cdk5rap3
cdk6,cdk6
cdk7,cdk7
cdk8,cdk8
cdk9,cdk9
cdkal1,cdkal1
cdkl1,cdkl1
cdkl5,cdkl5
cdkn1a,cdkn1a
cdkn1ba,cdkn1ba
cdkn1bb,cdkn1bb
cdkn1ca,cdkn1ca
cdkn1cb,cdkn1cb
cdkn1d,cdkn1d
cdkn2a/b,cdkn2ab
cdkn2aip,cdkn2aip
cdkn2aipnl,cdkn2aipnl
cdkn2c,cdkn2c
cdkn2d,cdkn2d
cdkn3,cdkn3
cdnf,cdnf
cdo1,cdo1
cdon,cdon
CDPF1,CDPF1
cdr2a,cdr2a
cdr2l,cdr2l
cds1,cds1
cds2,cds2
cdt1,cdt1
cdv3,cdv3
cdx1a,cdx1a
cdx1b,cdx1b
cdx4,cdx4
cdyl,cdyl
ceacam1,ceacam1
cebp1,cebp1
cebpa,cebpa
cebpb,cebpb
cebpd,cebpd
cebpg,cebpg
cebpz,cebpz
cecr2,cecr2
cel.2,cel.2
CELA1,CELA1
celf1,celf1
celf2,celf2
celf3a,celf3a
celf4,celf4
celf5a,celf5a
celf5b,celf5b
celsr1a,celsr1a
celsr1b,celsr1b
celsr2,celsr2
celsr3,celsr3
cemip,cemip
cemip2,cemip2
cenpe,cenpe
cenpf,cenpf
cenph,cenph
cenpi,cenpi
cenpj,cenpj
cenpk,cenpk
cenpl,cenpl
cenpn,cenpn
cenpo,cenpo
cenpp,cenpp
cenpq,cenpq
cenps,cenps
cenpv,cenpv
cenpw,cenpw
cenpx,cenpx
cep104,cep104
cep112,cep112
cep120,cep120
cep126,cep126
cep128,cep128
cep131,cep131
cep135,cep135
cep152,cep152
cep162,cep162
cep170aa,cep170aa
cep170ab,cep170ab
cep170b,cep170b
cep19,cep19
cep192,cep192
cep290,cep290
cep295,cep295
cep350,cep350
cep41,cep41
cep44,cep44
cep55l,cep55l
cep57,cep57
cep57l1,cep57l1
cep63,cep63
cep68,cep68
cep70,cep70
cep72,cep72
cep76,cep76
cep78,cep78
cep83,cep83
cep85,cep85
cep85l,cep85l
cep89,cep89
cep97,cep97
cept1a,cept1a
cept1b,cept1b
cercam,cercam
cerk,cerk
cerkl,cerkl
cers1,cers1
cers2a,cers2a
cers2b,cers2b
cers3a,cers3a
cers3b,cers3b
cers4a,cers4a
cers4b,cers4b
cers5,cers5
cers6,cers6
ces2,ces2
ces3,ces3
cetn2,cetn2
cetn3,cetn3
cetn4,cetn4
cetp,cetp
cfap100,cfap100
cfap126,cfap126
cfap157,cfap157
cfap161,cfap161
cfap20,cfap20
cfap206,cfap206
cfap298,cfap298
cfap300,cfap300
cfap410,cfap410
cfap43,cfap43
cfap46,cfap46
cfap52,cfap52
cfap53,cfap53
cfap58,cfap58
cfap61,cfap61
cfap70,cfap70
cfap73,cfap73
CFAP77,CFAP77
cfap97,cfap97
cfap99,cfap99
cfb,cfb
cfbl,cfbl
cfd,cfd
cfdp1,cfdp1
cfh,cfh
cfhl1,cfhl1
cfhl2,cfhl2
cfhl3,cfhl3
cfhl4,cfhl4
cfhl5,cfhl5
cfi,cfi
cfl1,cfl1
cfl1l,cfl1l
cfl2,cfl2
cflara,cflara
cflarb,cflarb
cfp,cfp
cftr,cftr
cga,cga
cgas,cgas
cgna,cgna
cgnb,cgnb
cgnl1,cgnl1
cgref1,cgref1
cgrrf1,cgrrf1
ch25h,ch25h
ch25hl1.1,ch25hl1.1
ch25hl1.2,ch25hl1.2
ch25hl3,ch25hl3
chac1,chac1
chac2,chac2
chad,chad
chadla,chadla
chadlb,chadlb
chaf1a,chaf1a
chaf1b,chaf1b
chata,chata
chchd1,chchd1
chchd10,chchd10
chchd2,chchd2
chchd3a,chchd3a
chchd3b,chchd3b
chchd4a,chchd4a
chchd4b,chchd4b
chchd6a,chchd6a
chchd6b,chchd6b
chd1,chd1
chd1l,chd1l
chd2,chd2
chd3,chd3
chd4a,chd4a
chd4b,chd4b
chd5,chd5
chd6,chd6
chd7,chd7
chd8,chd8
chd9,chd9
chdh,chdh
chek1,chek1
chek2,chek2
cherp,cherp
ches1,ches1
chfr,chfr
chga,chga
chgb,chgb
chia.1,chia.1
chia.2,chia.2
chia.3,chia.3
chia.4,chia.4
chia.6,chia.6
chic1,chic1
chic2,chic2
chico,chico
chid1,chid1
chka,chka
chkb,chkb
chl1a,chl1a
chl1b,chl1b
chm,chm
chmp1a,chmp1a
chmp1b,chmp1b
chmp2a,chmp2a
chmp2ba,chmp2ba
chmp2bb,chmp2bb
chmp3,chmp3
chmp4ba,chmp4ba
chmp4bb,chmp4bb
chmp4c,chmp4c
chmp5a,chmp5a
chmp5b,chmp5b
chmp6a,chmp6a
chmp6b,chmp6b
chmp7,chmp7
chn1,chn1
chn2,chn2
chodl,chodl
chordc1a,chordc1a
chordc1b,chordc1b
chp1,chp1
chp2,chp2
chpf2,chpf2
chpfa,chpfa
chpfb,chpfb
chpt1,chpt1
chrac1,chrac1
chrd,chrd
chrdl2,chrdl2
chrm1b,chrm1b
chrm2b,chrm2b
chrm3a,chrm3a
chrm4a,chrm4a
chrna1,chrna1
chrna10a,chrna10a
chrna2a,chrna2a
chrna2b,chrna2b
chrna3,chrna3
chrna4a,chrna4a
chrna4b,chrna4b
chrna5,chrna5
chrna6,chrna6
chrna7,chrna7
chrna9,chrna9
chrnb1,chrnb1
chrnb1l,chrnb1l
chrnb2a,chrnb2a
chrnb2b,chrnb2b
chrnb2l,chrnb2l
chrnb3a,chrnb3a
chrnb3b,chrnb3b
chrnb4,chrnb4
chrnd,chrnd
chrne,chrne
chrng,chrng
chs1,chs1
chst1,chst1
chst10,chst10
chst11,chst11
chst12a,chst12a
CHST13,CHST13
chst14,chst14
chst15,chst15
chst2a,chst2a
chst2b,chst2b
chst3a,chst3a
chst3b,chst3b
chst6,chst6
chst7,chst7
chsy1,chsy1
chsy3,chsy3
chtf18,chtf18
chtf8,chtf8
chtopa,chtopa
chtopb,chtopb
chuk,chuk
churc1,churc1
ciao1,ciao1
ciao2a,ciao2a
ciao2b,ciao2b
ciapin1,ciapin1
ciarta,ciarta
ciartb,ciartb
cib1,cib1
cib2,cib2
cib3,cib3
cica,cica
cicb,cicb
cidea,cidea
cideb,cideb
cidec,cidec
ciita,ciita
cilp,cilp
cilp2,cilp2
cinp,cinp
cip2a,cip2a
cipca,cipca
cipcb,cipcb
CIR1,CIR1
cirbpa,cirbpa
cirbpb,cirbpb
cisd1,cisd1
cish,cish
cishb,cishb
cita,cita
citb,citb
cited1,cited1
cited2,cited2
cited4a,cited4a
cited4b,cited4b
ciz1a,ciz1a
ciz1b,ciz1b
ckap2l,ckap2l
ckap4,ckap4
ckap5,ckap5
ckba,ckba
ckbb,ckbb
ckma,ckma
ckmb,ckmb
ckmt1,ckmt1
ckmt2a,ckmt2a
ckmt2b,ckmt2b
cks1b,cks1b
clasp1a,clasp1a
clasp2,clasp2
clasrp,clasrp
clca1,clca1
clcf1,clcf1
clcn1a,clcn1a
clcn1b,clcn1b
clcn2a,clcn2a
clcn2b,clcn2b
clcn2c,clcn2c
clcn3,clcn3
clcn4,clcn4
clcn5a,clcn5a
clcn5b,clcn5b
clcn6,clcn6
clcn7,clcn7
clcnk,clcnk
cldn1,cldn1
cldn10a,cldn10a
cldn10b,cldn10b
cldn10l2,cldn10l2
cldn11a,cldn11a
cldn11b,cldn11b
cldn12,cldn12
cldn15b,cldn15b
cldn15la,cldn15la
cldn15lb,cldn15lb
cldn17,cldn17
cldn18,cldn18
cldn19,cldn19
cldn2,cldn2
cldn23a,cldn23a
cldn23b,cldn23b
cldn34a,cldn34a
cldn5a,cldn5a
cldn5b,cldn5b
cldn7a,cldn7a
cldn7b,cldn7b
cldn8,cldn8
cldna,cldna
cldnb,cldnb
cldnc,cldnc
cldnd,cldnd
cldnd1a,cldnd1a
cldnd1b,cldnd1b
cldne,cldne
cldnf,cldnf
cldng,cldng
cldnh,cldnh
cldni,cldni
cldnk,cldnk
clec11a,clec11a
clec14a,clec14a
clec16a,clec16a
clec19a,clec19a
CLEC3A,CLEC3A
clec3ba,clec3ba
clgn,clgn
clic1,clic1
clic2,clic2
clic3,clic3
clic4,clic4
clic5a,clic5a
clint1a,clint1a
clint1b,clint1b
clip1a,clip1a
clip2,clip2
clip3,clip3
CLIP4,CLIP4
clk2a,clk2a
clk2b,clk2b
clk4a,clk4a
clk4b,clk4b
clmn,clmn
cln3,cln3
cln5,cln5
cln6a,cln6a
cln6b,cln6b
cln8,cln8
clns1a,clns1a
clocka,clocka
clockb,clockb
clp1,clp1
clpb,clpb
clpp,clpp
clptm1,clptm1
clptm1l,clptm1l
clpxa,clpxa
clpxb,clpxb
clrn1,clrn1
clrn2,clrn2
clrn3,clrn3
clstn1,clstn1
clstn2,clstn2
clstn3,clstn3
clta,clta
cltb,cltb
cltca,cltca
cltcb,cltcb
cltcl1,cltcl1
clu,clu
cluap1,cluap1
cluha,cluha
cluhb,cluhb
clul1,clul1
clvs2,clvs2
clybl,clybl
cmah,cmah
cmasa,cmasa
cmbl,cmbl
cmc1,cmc1
cmc2,cmc2
cmc4,cmc4
cmip,cmip
cmklr1,cmklr1
cmlc1,cmlc1
cmn,cmn
cmpk,cmpk
cmss1,cmss1
cmtm3,cmtm3
cmtm4,cmtm4
cmtm6,cmtm6
cmtm7,cmtm7
cmtm8a,cmtm8a
cmtm8b,cmtm8b
cmtr1,cmtr1
cmtr2,cmtr2
cmya5,cmya5
cnbd1,cnbd1
cnbpa,cnbpa
cnbpb,cnbpb
cndp2,cndp2
cnep1r1,cnep1r1
cnfn,cnfn
cnga1a,cnga1a
cnga1b,cnga1b
cnga2a,cnga2a
cnga3a,cnga3a
cngb1a,cngb1a
cngb3.1,cngb3.1
cngb3.2,cngb3.2
cngk,cngk
cnih1,cnih1
cnih2,cnih2
cnih3,cnih3
cnih4,cnih4
cnksr1,cnksr1
cnksr2a,cnksr2a
cnksr2b,cnksr2b
cnksr3,cnksr3
cnmd,cnmd
cnn1a,cnn1a
cnn1b,cnn1b
cnn2,cnn2
cnn3a,cnn3a
cnn3b,cnn3b
CNNM1,CNNM1
cnnm2a,cnnm2a
cnnm2b,cnnm2b
cnnm4a,cnnm4a
cnnm4b,cnnm4b
cnot1,cnot1
cnot10,cnot10
cnot11,cnot11
cnot2,cnot2
cnot3a,cnot3a
cnot3b,cnot3b
cnot4a,cnot4a
cnot4b,cnot4b
cnot6a,cnot6a
cnot6b,cnot6b
cnot6l,cnot6l
cnot7,cnot7
cnot8,cnot8
cnot9,cnot9
cnp,cnp
cnppd1,cnppd1
cnpy1,cnpy1
cnpy2,cnpy2
cnpy3,cnpy3
cnpy4,cnpy4
cnr1,cnr1
cnrip1a,cnrip1a
cnrip1b,cnrip1b
cnsta,cnsta
cnstb,cnstb
cntf,cntf
cntfr,cntfr
cntln,cntln
cntn1a,cntn1a
cntn1b,cntn1b
cntn2,cntn2
cntn3a.1,cntn3a.1
cntn3a.2,cntn3a.2
cntn3b,cntn3b
cntn4,cntn4
cntn5,cntn5
cntnap1,cntnap1
cntnap2a,cntnap2a
cntnap2b,cntnap2b
cntnap3,cntnap3
cntnap5a,cntnap5a
cntnap5b,cntnap5b
cntnap5l,cntnap5l
cntrl,cntrl
coa3a,coa3a
coa3b,coa3b
COA4,COA4
coa5,coa5
coa6,coa6
coa7,coa7
coasy,coasy
cobl,cobl
cobll1a,cobll1a
cobll1b,cobll1b
coch,coch
cog1,cog1
cog2,cog2
cog3,cog3
cog5,cog5
cog6,cog6
cog7,cog7
cog8,cog8
coil,coil
col10a1a,col10a1a
col10a1b,col10a1b
col11a1a,col11a1a
col11a1b,col11a1b
col11a2,col11a2
col12a1a,col12a1a
col12a1b,col12a1b
col13a1,col13a1
col14a1a,col14a1a
col14a1b,col14a1b
col15a1a,col15a1a
col15a1b,col15a1b
col16a1,col16a1
col17a1a,col17a1a
col17a1b,col17a1b
col18a1a,col18a1a
col18a1b,col18a1b
col19a1,col19a1
col1a1a,col1a1a
col1a1b,col1a1b
col1a2,col1a2
col21a1,col21a1
col24a1,col24a1
col27a1b,col27a1b
col28a1a,col28a1a
col28a1b,col28a1b
col28a2a,col28a2a
col28a2b,col28a2b
col2a1a,col2a1a
col2a1b,col2a1b
col4a1,col4a1
col4a2,col4a2
col4a3,col4a3
col4a3bpa,col4a3bpa
col4a3bpb,col4a3bpb
col4a4,col4a4
col4a5,col4a5
col4a6,col4a6
col5a2a,col5a2a
col5a2b,col5a2b
col5a3a,col5a3a
col5a3b,col5a3b
col6a1,col6a1
col6a2,col6a2
col6a3,col6a3
col6a4a,col6a4a
col7a1,col7a1
col7a1l,col7a1l
col8a1a,col8a1a
col8a1b,col8a1b
col8a2,col8a2
col9a1b,col9a1b
col9a2,col9a2
col9a3,col9a3
COLEC10,COLEC10
colec11,colec11
colec12,colec12
colgalt1,colgalt1
colgalt2,colgalt2
colq,colq
commd1,commd1
commd10,commd10
commd2,commd2
commd3,commd3
commd4,commd4
commd5,commd5
commd6,commd6
commd7,commd7
commd8,commd8
commd9,commd9
comta,comta
comtb,comtb
comtd1,comtd1
cop1,cop1
copa,copa
copb1,copb1
copb2,copb2
cope,cope
copg2,copg2
cops2,cops2
cops3,cops3
cops4,cops4
cops5,cops5
cops7a,cops7a
cops8,cops8
cops9,cops9
copz1,copz1
copz2,copz2
COQ10A,COQ10A
coq10b,coq10b
coq2,coq2
coq3,coq3
coq4,coq4
coq5,coq5
coq6,coq6
coq7,coq7
coq8a,coq8a
coq8b,coq8b
coq9,coq9
corin,corin
coro1a,coro1a
coro1b,coro1b
coro1ca,coro1ca
coro1cb,coro1cb
coro2a,coro2a
coro2ba,coro2ba
coro2bb,coro2bb
coro6,coro6
coro7,coro7
cort,cort
cotl1,cotl1
cox10,cox10
cox11,cox11
cox14,cox14
cox15,cox15
cox16,cox16
cox17,cox17
cox18,cox18
cox19,cox19
cox20,cox20
COX3,COX3
cox4i1,cox4i1
cox4i1l,cox4i1l
cox4i2,cox4i2
cox5aa,cox5aa
cox5ab,cox5ab
COX5B,COX5B
cox5b2,cox5b2
cox6a1,cox6a1
cox6a2,cox6a2
cox6b1,cox6b1
cox6b2,cox6b2
cox6c,cox6c
cox7a1,cox7a1
COX7A2,COX7A2
cox7a2a,cox7a2a
cox7a2l,cox7a2l
cox7b,cox7b
cox7c,cox7c
cox8a,cox8a
cox8b,cox8b
cp,cp
cpa1,cpa1
cpa2,cpa2
cpa4,cpa4
cpa5,cpa5
cpa6,cpa6
cpamd8,cpamd8
cpb1,cpb1
cpb2,cpb2
cpda,cpda
cpdb,cpdb
cpe,cpe
cpeb1a,cpeb1a
cpeb1b,cpeb1b
cpeb2,cpeb2
cpeb3,cpeb3
cpeb4a,cpeb4a
cpeb4b,cpeb4b
cped1,cped1
cplx2,cplx2
cplx2l,cplx2l
cplx3b,cplx3b
cplx4a,cplx4a
cpm,cpm
cpn1,cpn1
cpne1,cpne1
cpne2,cpne2
cpne3,cpne3
cpne4a,cpne4a
cpne5a,cpne5a
cpne5b,cpne5b
cpne7,cpne7
cpne9,cpne9
cpo,cpo
cpox,cpox
cpped1,cpped1
cps1,cps1
cpsf1,cpsf1
cpsf2,cpsf2
cpsf3,cpsf3
cpsf4,cpsf4
cpsf6,cpsf6
cpt1aa,cpt1aa
cpt1b,cpt1b
cpt1cb,cpt1cb
cptp,cptp
cpvl,cpvl
cpxm1b,cpxm1b
cpz,cpz
CR293502.1,CR293502.1
CR293507.1,CR293507.1
CR293508.1,CR293508.1
CR293509.1,CR293509.1
CR293511.1,CR293511.1
CR293531.1,CR293531.1
CR293531.2,CR293531.2
CR318588.1,CR318588.1
CR318588.2,CR318588.2
CR318588.3,CR318588.3
CR318599.2,CR318599.2
CR318600.2,CR318600.2
CR318601.1,CR318601.1
CR318603.1,CR318603.1
CR318614.1,CR318614.1
CR318620.1,CR318620.1
CR318624.2,CR318624.2
CR318653.1,CR318653.1
CR318658.1,CR318658.1
CR318668.1,CR318668.1
CR318673.1,CR318673.1
CR318674.1,CR318674.1
CR339041.1,CR339041.1
CR339041.2,CR339041.2
CR339041.3,CR339041.3
CR339044.1,CR339044.1
CR339054.1,CR339054.1
CR339054.2,CR339054.2
CR339059.1,CR339059.1
CR339059.3,CR339059.3
CR339059.4,CR339059.4
CR352218.1,CR352218.1
CR352220.1,CR352220.1
CR352226.3,CR352226.3
CR352226.4,CR352226.4
CR352226.5,CR352226.5
CR352226.6,CR352226.6
CR352228.1,CR352228.1
CR352232.1,CR352232.1
CR352243.1,CR352243.1
CR352243.2,CR352243.2
CR352253.1,CR352253.1
CR352292.1,CR352292.1
CR352310.1,CR352310.1
CR352329.1,CR352329.1
CR352342.1,CR352342.1
CR354372.1,CR354372.1
CR354377.1,CR354377.1
CR354383.1,CR354383.1
CR354430.3,CR354430.3
CR354430.4,CR354430.4
CR354435.1,CR354435.1
CR354435.2,CR354435.2
CR354435.3,CR354435.3
CR354444.1,CR354444.1
CR354444.2,CR354444.2
CR354537.1,CR354537.1
CR354538.1,CR354538.1
CR354540.1,CR354540.1
CR354540.2,CR354540.2
CR354542.1,CR354542.1
CR354547.1,CR354547.1
CR354549.11,CR354549.11
CR354549.3,CR354549.3
CR354556.2,CR354556.2
CR354556.3,CR354556.3
CR354564.1,CR354564.1
CR354564.2,CR354564.2
CR354581.1,CR354581.1
CR354588.1,CR354588.1
CR354610.1,CR354610.1
CR356222.1,CR356222.1
CR356223.2,CR356223.2
CR356227.1,CR356227.1
CR356233.1,CR356233.1
CR356233.2,CR356233.2
CR356236.1,CR356236.1
CR356242.1,CR356242.1
CR356246.1,CR356246.1
CR361560.1,CR361560.1
CR376737.1,CR376737.1
CR376740.2,CR376740.2
CR376741.1,CR376741.1
CR376741.2,CR376741.2
CR376741.3,CR376741.3
CR376741.4,CR376741.4
CR376741.6,CR376741.6
CR376747.1,CR376747.1
CR376748.1,CR376748.1
CR376751.1,CR376751.1
CR376762.1,CR376762.1
CR376766.1,CR376766.1
CR376766.2,CR376766.2
CR376766.3,CR376766.3
CR376776.1,CR376776.1
CR376783.1,CR376783.1
CR376800.1,CR376800.1
CR376821.1,CR376821.1
CR376825.1,CR376825.1
CR376838.1,CR376838.1
CR376857.1,CR376857.1
CR376861.1,CR376861.1
CR377210.1,CR377210.1
CR377211.1,CR377211.1
CR377211.3,CR377211.3
CR377211.4,CR377211.4
CR377229.1,CR377229.1
CR381531.2,CR381531.2
CR381534.1,CR381534.1
CR381540.3,CR381540.3
CR381544.1,CR381544.1
CR381544.2,CR381544.2
CR381579.2,CR381579.2
CR381579.4,CR381579.4
CR381618.1,CR381618.1
CR381646.1,CR381646.1
CR381647.1,CR381647.1
CR381647.3,CR381647.3
CR381657.1,CR381657.1
CR381673.1,CR381673.1
CR381673.2,CR381673.2
CR381684.1,CR381684.1
CR381686.1,CR381686.1
CR381686.2,CR381686.2
CR381686.3,CR381686.3
CR381686.4,CR381686.4
CR381686.5,CR381686.5
CR381689.1,CR381689.1
CR381700.1,CR381700.1
CR382294.1,CR382294.1
CR382300.1,CR382300.1
CR382300.2,CR382300.2
CR382300.3,CR382300.3
CR382325.1,CR382325.1
CR382326.1,CR382326.1
CR382327.2,CR382327.2
CR382327.3,CR382327.3
CR382334.1,CR382334.1
CR382337.2,CR382337.2
CR382337.3,CR382337.3
CR382370.1,CR382370.1
CR382370.2,CR382370.2
CR382383.2,CR382383.2
CR383662.2,CR383662.2
CR383662.4,CR383662.4
CR383662.8,CR383662.8
CR383668.2,CR383668.2
CR383669.1,CR383669.1
CR383669.2,CR383669.2
CR383672.1,CR383672.1
CR383672.2,CR383672.2
CR383676.1,CR383676.1
CR383676.2,CR383676.2
CR383680.1,CR383680.1
CR383680.2,CR383680.2
CR383683.1,CR383683.1
CR384055.1,CR384055.1
CR384085.1,CR384085.1
CR384099.1,CR384099.1
CR385024.1,CR385024.1
CR385041.1,CR385041.1
CR385050.1,CR385050.1
CR385053.1,CR385053.1
CR385053.2,CR385053.2
CR385053.3,CR385053.3
CR385065.1,CR385065.1
CR385067.1,CR385067.1
CR385078.1,CR385078.1
CR387919.1,CR387919.1
CR387933.1,CR387933.1
CR387984.1,CR387984.1
CR387996.1,CR387996.1
CR388008.1,CR388008.1
CR388029.1,CR388029.1
CR388047.1,CR388047.1
CR388050.1,CR388050.1
CR388055.1,CR388055.1
CR388077.1,CR388077.1
CR388079.1,CR388079.1
CR388079.2,CR388079.2
CR388102.1,CR388102.1
CR388129.1,CR388129.1
CR388132.2,CR388132.2
CR388143.1,CR388143.1
CR388148.1,CR388148.1
CR388148.2,CR388148.2
CR388156.1,CR388156.1
CR388157.1,CR388157.1
CR388163.1,CR388163.1
CR388165.2,CR388165.2
CR388166.1,CR388166.1
CR388166.2,CR388166.2
CR388168.2,CR388168.2
CR388172.1,CR388172.1
CR388184.1,CR388184.1
CR388189.1,CR388189.1
CR388190.1,CR388190.1
CR388206.1,CR388206.1
CR388207.1,CR388207.1
CR388209.1,CR388209.1
CR388228.1,CR388228.1
CR388231.1,CR388231.1
CR388231.2,CR388231.2
CR388231.3,CR388231.3
CR388363.2,CR388363.2
CR388364.1,CR388364.1
CR388369.1,CR388369.1
CR388373.2,CR388373.2
CR388378.1,CR388378.1
CR388413.3,CR388413.3
CR388417.1,CR388417.1
CR388417.2,CR388417.2
CR388421.1,CR388421.1
CR391910.1,CR391910.1
CR391910.2,CR391910.2
CR391910.3,CR391910.3
CR391915.1,CR391915.1
CR391930.1,CR391930.1
CR391940.1,CR391940.1
